TS_Machine,ax,ay,az
1555575256.42185,-34,-10,52
1555575256.4531,-34,-10,52
1555575256.48435,-34,-10,51
1555575256.5156,-34,-10,52
1555575256.54686,-34,-10,52
1555575256.57811,-34,-10,52
1555575256.60936,-34,-10,51
1555575256.64061,-34,-10,52
1555575256.67186,-34,-10,52
1555575256.70311,-34,-10,51
1555575256.73436,-34,-10,52
1555575256.76562,-34,-10,51
1555575256.79687,-34,-10,51
1555575256.82812,-34,-10,52
1555575256.85937,-34,-10,52
1555575256.89062,-34,-10,51
1555575256.92187,-34,-10,51
1555575256.95312,-34,-10,52
1555575256.98438,-34,-10,52
1555575257.01563,-34,-10,52
1555575257.04688,-34,-10,52
1555575257.07813,-34,-10,51
1555575257.10938,-34,-10,51
1555575257.14063,-34,-10,52
1555575257.17188,-34,-10,52
1555575257.26564,-34,-10,51
1555575257.29689,-34,-10,51
1555575257.32814,-34,-10,52
1555575257.20314,-34,-10,52
1555575257.23439,-34,-10,52
1555575257.35939,-34,-10,51
1555575257.39064,-34,-10,52
1555575257.4219,-34,-10,51
1555575257.45315,-34,-10,51
1555575257.4844,-34,-10,52
1555575257.51565,-34,-10,52
1555575257.5469,-34,-10,51
1555575257.57815,-34,-10,51
1555575257.6094,-34,-10,52
1555575257.64066,-34,-10,52
1555575257.67191,-34,-10,51
1555575257.70316,-34,-10,51
1555575257.73441,-34,-10,52
1555575257.76566,-34,-10,52
1555575257.79691,-34,-10,52
1555575257.82816,-34,-10,51
1555575257.85942,-34,-10,51
1555575257.89067,-34,-10,52
1555575257.92192,-34,-10,52
1555575257.95317,-34,-10,51
1555575257.98442,-34,-10,51
1555575258.01567,-34,-10,52
1555575258.04692,-34,-10,52
1555575258.07818,-34,-10,51
1555575258.10943,-34,-10,51
1555575258.14068,-34,-10,52
1555575258.17193,-34,-10,51
1555575258.20318,-34,-10,51
1555575258.23443,-34,-10,52
1555575258.26569,-34,-10,52
1555575258.29694,-34,-10,52
1555575258.32819,-34,-10,52
1555575258.35944,-34,-10,52
1555575258.39069,-34,-10,52
1555575258.42194,-34,-10,52
1555575258.45319,-34,-10,52
1555575258.48445,-34,-10,51
1555575258.5157,-34,-10,52
1555575258.54695,-34,-10,51
1555575258.5782,-34,-10,51
1555575258.60945,-34,-10,51
1555575258.6407,-34,-10,51
1555575258.67195,-34,-10,52
1555575258.70321,-34,-10,52
1555575258.73446,-34,-10,52
1555575258.76571,-34,-10,52
1555575258.79696,-34,-10,52
1555575258.82821,-34,-10,52
1555575258.85946,-34,-10,52
1555575258.89071,-34,-10,51
1555575258.92197,-34,-10,52
1555575258.95322,-34,-10,51
1555575258.98447,-34,-10,52
1555575259.01572,-34,-10,51
1555575259.04697,-34,-10,51
1555575259.07822,-34,-10,52
1555575259.10947,-34,-10,52
1555575259.14073,-34,-10,51
1555575259.17198,-34,-10,51
1555575259.20323,-34,-10,51
1555575259.23448,-34,-10,52
1555575259.26573,-34,-10,52
1555575259.29698,-34,-10,52
1555575259.32823,-34,-10,52
1555575259.35949,-34,-10,51
1555575259.39074,-34,-10,52
1555575259.42199,-34,-10,52
1555575259.45324,-34,-10,51
1555575259.48449,-34,-10,51
1555575259.51574,-34,-10,51
1555575259.54699,-34,-10,51
1555575259.57825,-34,-10,51
1555575259.6095,-34,-10,52
1555575259.64075,-34,-10,52
1555575259.672,-34,-10,51
1555575259.70325,-34,-10,52
1555575259.7345,-34,-10,52
1555575259.76575,-34,-10,52
1555575259.79701,-34,-10,52
1555575259.82826,-34,-10,52
1555575259.85951,-34,-10,51
1555575259.89076,-34,-10,52
1555575259.92201,-34,-10,51
1555575259.95326,-34,-10,52
1555575259.98451,-34,-10,51
1555575260.01577,-34,-10,51
1555575260.04702,-34,-10,52
1555575260.07827,-34,-10,52
1555575260.10952,-34,-10,52
1555575260.14077,-34,-10,52
1555575260.17202,-34,-10,51
1555575260.20327,-33,-10,52
1555575260.23453,-34,-10,52
1555575260.26578,-34,-10,51
1555575260.29703,-34,-10,52
1555575260.32828,-34,-10,52
1555575260.35953,-34,-10,51
1555575260.39078,-34,-10,51
1555575260.42203,-34,-10,52
1555575260.45329,-34,-10,51
1555575260.48454,-34,-10,51
1555575260.51579,-34,-10,52
1555575260.54704,-34,-10,52
1555575260.57829,-34,-10,51
1555575260.60954,-34,-10,52
1555575260.64079,-34,-10,51
1555575260.67205,-34,-10,51
1555575260.7033,-34,-10,51
1555575260.73455,-34,-10,52
1555575260.7658,-34,-10,52
1555575260.79705,-34,-10,52
1555575260.8283,-34,-10,52
1555575260.85956,-34,-10,51
1555575260.89081,-34,-10,51
1555575260.92206,-34,-10,52
1555575260.95331,-34,-10,51
1555575260.98456,-34,-10,51
1555575261.01581,-34,-10,52
1555575261.04706,-34,-10,52
1555575261.07832,-34,-10,52
1555575261.10957,-34,-10,51
1555575261.14082,-34,-9,52
1555575261.17207,-34,-10,52
1555575261.20332,-34,-10,51
1555575261.23457,-34,-10,52
1555575261.26582,-34,-10,51
1555575261.29708,-34,-10,51
1555575261.32833,-34,-10,52
1555575261.35958,-34,-10,51
1555575261.39083,-34,-10,52
1555575261.42208,-34,-10,52
1555575261.45333,-34,-10,52
1555575261.48458,-34,-10,51
1555575261.51584,-34,-10,51
1555575261.54709,-34,-10,51
1555575261.57834,-34,-10,51
1555575261.60959,-34,-10,52
1555575261.64084,-34,-10,52
1555575261.67209,-34,-10,51
1555575261.70334,-34,-10,52
1555575261.7346,-34,-10,51
1555575261.76585,-34,-10,52
1555575261.7971,-34,-10,51
1555575261.82835,-34,-10,52
1555575261.8596,-34,-10,51
1555575261.89085,-34,-10,52
1555575261.9221,-34,-10,52
1555575261.95336,-34,-10,51
1555575261.98461,-34,-10,51
1555575262.01586,-34,-10,51
1555575262.04711,-34,-10,51
1555575262.07836,-34,-10,51
1555575262.10961,-34,-10,52
1555575262.14086,-34,-10,51
1555575262.17212,-34,-10,52
1555575262.20337,-34,-10,51
1555575262.23462,-34,-10,52
1555575262.26587,-34,-10,52
1555575262.29712,-34,-10,51
1555575262.32837,-34,-10,52
1555575262.35962,-34,-10,52
1555575262.39088,-34,-10,51
1555575262.42213,-34,-10,51
1555575262.45338,-34,-10,51
1555575262.48463,-34,-10,52
1555575262.51588,-34,-10,51
1555575262.54713,-34,-10,52
1555575262.57838,-34,-10,52
1555575262.60964,-34,-10,52
1555575262.64089,-34,-10,52
1555575262.67214,-34,-10,52
1555575262.70339,-34,-10,51
1555575262.73464,-34,-10,52
1555575262.76589,-34,-10,52
1555575262.79714,-34,-10,52
1555575262.8284,-34,-10,52
1555575262.85965,-34,-10,51
1555575262.8909,-34,-10,51
1555575262.92215,-34,-10,52
1555575262.9534,-34,-10,51
1555575262.98465,-34,-10,52
1555575263.0159,-34,-10,52
1555575263.04716,-34,-10,52
1555575263.07841,-34,-10,52
1555575263.10966,-34,-10,51
1555575263.14091,-34,-10,52
1555575263.17216,-34,-10,51
1555575263.20341,-34,-10,52
1555575263.23467,-34,-10,52
1555575263.26592,-34,-10,52
1555575263.29717,-34,-10,52
1555575263.32842,-34,-10,51
1555575263.35967,-34,-10,52
1555575263.39092,-34,-10,52
1555575263.42217,-34,-10,51
1555575263.45343,-34,-10,52
1555575263.48468,-34,-10,52
1555575263.51593,-34,-10,52
1555575263.54718,-34,-10,52
1555575263.57843,-34,-10,51
1555575263.60968,-34,-10,52
1555575263.64093,-34,-10,52
1555575263.67219,-34,-10,51
1555575263.70344,-34,-10,52
1555575263.73469,-34,-10,52
1555575263.76594,-34,-10,52
1555575263.79719,-34,-10,52
1555575263.82844,-34,-10,52
1555575263.85969,-34,-10,51
1555575263.89095,-34,-10,52
1555575263.9222,-34,-10,52
1555575263.95345,-34,-10,52
1555575263.9847,-34,-10,51
1555575264.01595,-34,-10,52
1555575264.0472,-34,-10,52
1555575264.07845,-34,-10,52
1555575264.10971,-34,-10,52
1555575264.14096,-34,-10,51
1555575264.17221,-34,-10,52
1555575264.20346,-34,-10,52
1555575264.23471,-34,-10,52
1555575264.26596,-34,-10,52
1555575264.29721,-34,-10,52
1555575264.32847,-34,-10,52
1555575264.35972,-34,-10,52
1555575264.39097,-34,-10,52
1555575264.42222,-34,-10,52
1555575264.45347,-34,-10,51
1555575264.48472,-34,-10,51
1555575264.51597,-34,-10,51
1555575264.54723,-34,-10,51
1555575264.57848,-34,-10,52
1555575264.60973,-34,-10,51
1555575264.64098,-34,-10,52
1555575264.67223,-34,-10,51
1555575264.70348,-34,-10,52
1555575264.73473,-34,-10,52
1555575264.76599,-34,-10,52
1555575264.79724,-34,-10,51
1555575264.82849,-34,-10,51
1555575264.85974,-34,-10,52
1555575264.89099,-34,-10,51
1555575264.92224,-34,-10,52
1555575264.95349,-34,-10,52
1555575264.98475,-34,-10,51
1555575265.016,-34,-10,51
1555575265.04725,-34,-10,51
1555575265.0785,-34,-10,51
1555575265.10975,-34,-10,51
1555575265.141,-34,-10,51
1555575265.17225,-33,-10,52
1555575265.20351,-34,-10,52
1555575265.23476,-34,-10,52
1555575265.26601,-34,-10,51
1555575265.29726,-34,-10,51
1555575265.32851,-34,-10,51
1555575265.35976,-34,-10,51
1555575265.39101,-34,-10,51
1555575265.42227,-34,-10,51
1555575265.45352,-34,-10,51
1555575265.48477,-34,-10,52
1555575265.51602,-34,-10,51
1555575265.54727,-34,-10,51
1555575265.57852,-34,-10,51
1555575265.60978,-34,-10,51
1555575265.64103,-34,-10,51
1555575265.67228,-34,-10,52
1555575265.70353,-34,-10,51
1555575265.73478,-34,-10,51
1555575265.76603,-34,-10,52
1555575265.79728,-34,-10,51
1555575265.82854,-34,-10,51
1555575265.85979,-34,-10,52
1555575265.89104,-34,-10,52
1555575265.92229,-34,-10,51
1555575265.95354,-34,-10,52
1555575265.98479,-34,-10,51
1555575266.01604,-34,-10,52
1555575266.0473,-34,-10,51
1555575266.07855,-34,-10,51
1555575266.1098,-34,-10,51
1555575266.14105,-34,-10,51
1555575266.1723,-34,-10,52
1555575266.20355,-34,-10,51
1555575266.2348,-34,-10,52
1555575266.26606,-34,-10,51
1555575266.29731,-34,-10,52
1555575266.32856,-34,-10,52
1555575266.35981,-34,-10,51
1555575266.39106,-34,-10,51
1555575266.42231,-34,-10,51
1555575266.45356,-34,-10,51
1555575266.48482,-34,-10,51
1555575266.51607,-34,-10,52
1555575266.54732,-34,-10,51
1555575266.57857,-34,-10,51
1555575266.60982,-34,-10,51
1555575266.64107,-34,-10,51
1555575266.67232,-34,-10,51
1555575266.70358,-34,-10,52
1555575266.73483,-34,-10,52
1555575266.76608,-34,-10,52
1555575266.79733,-34,-10,51
1555575266.82858,-34,-10,51
1555575266.85983,-34,-10,51
1555575266.89108,-34,-10,52
1555575266.92234,-34,-10,51
1555575266.95359,-34,-10,52
1555575266.98484,-34,-10,52
1555575267.01609,-34,-10,51
1555575267.04734,-34,-10,52
1555575267.07859,-34,-10,51
1555575267.10984,-34,-10,51
1555575267.1411,-34,-10,51
1555575267.17235,-34,-10,51
1555575267.2036,-34,-10,51
1555575267.23485,-34,-10,51
1555575267.2661,-34,-10,52
1555575267.29735,-34,-10,51
1555575267.3286,-34,-10,51
1555575267.35986,-34,-10,51
1555575267.39111,-34,-10,51
1555575267.42236,-34,-10,52
1555575267.45361,-34,-10,51
1555575267.48486,-34,-10,51
1555575267.51611,-34,-10,51
1555575267.54736,-34,-10,51
1555575267.57862,-34,-10,51
1555575267.60987,-34,-10,52
1555575267.64112,-34,-10,52
1555575267.67237,-34,-10,52
1555575267.70362,-34,-10,52
1555575267.73487,-34,-10,52
1555575267.76612,-34,-10,51
1555575267.79738,-34,-10,51
1555575267.82863,-34,-10,52
1555575267.85988,-34,-10,51
1555575267.89113,-34,-10,51
1555575267.92238,-34,-10,52
1555575267.95363,-34,-10,51
1555575267.98488,-34,-10,51
1555575268.01614,-34,-10,52
1555575268.04739,-34,-10,51
1555575268.07864,-34,-10,51
1555575268.10989,-34,-10,52
1555575268.14114,-34,-10,52
1555575268.17239,-34,-10,51
1555575268.20364,-34,-10,52
1555575268.2349,-34,-10,52
1555575268.26615,-34,-10,51
1555575268.2974,-34,-10,51
1555575268.32865,-34,-10,51
1555575268.3599,-34,-10,51
1555575268.39115,-34,-10,51
1555575268.42241,-34,-10,52
1555575268.45366,-34,-10,52
1555575268.48491,-34,-10,52
1555575268.51616,-34,-10,52
1555575268.54741,-34,-10,51
1555575268.57866,-34,-10,52
1555575268.60991,-34,-10,51
1555575268.64117,-34,-10,51
1555575268.67242,-34,-10,52
1555575268.70367,-34,-10,51
1555575268.73492,-34,-10,51
1555575268.76617,-34,-10,51
1555575268.79742,-34,-10,52
1555575268.82867,-34,-10,51
1555575268.85993,-34,-10,52
1555575268.89118,-34,-10,51
1555575268.92243,-34,-10,51
1555575268.95368,-34,-10,52
1555575268.98493,-34,-10,51
1555575269.01618,-34,-10,51
1555575269.04743,-34,-10,51
1555575269.07869,-34,-10,51
1555575269.10994,-34,-10,51
1555575269.14119,-34,-10,51
1555575269.17244,-34,-10,52
1555575269.20369,-34,-10,52
1555575269.23494,-34,-10,52
1555575269.26619,-34,-10,51
1555575269.29745,-34,-10,52
1555575269.3287,-34,-10,52
1555575269.35995,-34,-10,52
1555575269.3912,-34,-10,52
1555575269.42245,-34,-10,51
1555575269.4537,-34,-10,52
1555575269.48495,-34,-10,51
1555575269.51621,-34,-10,52
1555575269.54746,-34,-10,51
1555575269.57871,-34,-10,51
1555575269.60996,-34,-10,51
1555575269.64121,-34,-10,51
1555575269.67246,-34,-10,51
1555575269.70371,-34,-10,51
1555575269.73497,-34,-10,51
1555575269.76622,-34,-10,51
1555575269.79747,-34,-10,52
1555575269.82872,-34,-10,52
1555575269.85997,-34,-10,51
1555575269.89122,-34,-10,51
1555575269.92247,-34,-10,51
1555575269.95373,-34,-10,51
1555575269.98498,-34,-10,51
1555575270.01623,-34,-10,52
1555575270.04748,-34,-10,51
1555575270.07873,-34,-10,51
1555575270.10998,-34,-10,51
1555575270.14123,-34,-10,51
1555575270.17249,-34,-10,51
1555575270.20374,-34,-10,52
1555575270.23499,-34,-10,52
1555575270.26624,-34,-10,51
1555575270.29749,-34,-10,51
1555575270.32874,-34,-10,51
1555575270.35999,-34,-10,51
1555575270.39125,-34,-10,52
1555575270.4225,-34,-10,52
1555575270.45375,-34,-10,51
1555575270.485,-34,-10,52
1555575270.51625,-34,-10,51
1555575270.5475,-34,-10,52
1555575270.57876,-34,-10,52
1555575270.61001,-34,-10,51
1555575270.64126,-34,-10,52
1555575270.67251,-34,-10,52
1555575270.70376,-34,-10,52
1555575270.73501,-34,-10,51
1555575270.76626,-34,-10,51
1555575270.79752,-34,-10,52
1555575270.82877,-34,-10,52
1555575270.86002,-34,-10,52
1555575270.89127,-34,-10,51
1555575270.92252,-34,-10,51
1555575270.95377,-34,-10,52
1555575270.98502,-34,-10,52
1555575271.01628,-34,-10,52
1555575271.04753,-34,-10,52
1555575271.07878,-34,-10,52
1555575271.11003,-34,-10,52
1555575271.14128,-34,-10,52
1555575271.17253,-34,-10,52
1555575271.20378,-34,-10,52
1555575271.23504,-34,-10,51
1555575271.26629,-34,-10,52
1555575271.29754,-34,-10,52
1555575271.32879,-34,-10,52
1555575271.36004,-34,-10,52
1555575271.39129,-34,-10,52
1555575271.42254,-34,-10,52
1555575271.4538,-34,-10,51
1555575271.48505,-34,-10,51
1555575271.5163,-34,-10,51
1555575271.54755,-34,-10,52
1555575271.5788,-34,-10,51
1555575271.61005,-34,-10,51
1555575271.6413,-34,-10,52
1555575271.67256,-34,-10,51
1555575271.70381,-34,-10,51
1555575271.73506,-34,-10,52
1555575271.76631,-34,-10,52
1555575271.79756,-34,-10,51
1555575271.82881,-34,-10,52
1555575271.86006,-34,-10,52
1555575271.89132,-34,-10,51
1555575271.92257,-34,-10,51
1555575271.95382,-34,-10,52
1555575271.98507,-34,-10,51
1555575272.01632,-34,-10,51
1555575272.04757,-34,-10,52
1555575272.07882,-34,-10,51
1555575272.11008,-34,-10,52
1555575272.14133,-34,-10,52
1555575272.17258,-34,-10,51
1555575272.20383,-34,-10,52
1555575272.23508,-34,-10,52
1555575272.26633,-34,-10,52
1555575272.29758,-34,-10,51
1555575272.32884,-34,-10,52
1555575272.36009,-34,-10,52
1555575272.39134,-34,-10,52
1555575272.42259,-34,-10,52
1555575272.45384,-34,-10,52
1555575272.48509,-34,-10,51
1555575272.51634,-34,-10,51
1555575272.5476,-34,-10,52
1555575272.57885,-34,-10,51
1555575272.6101,-34,-10,51
1555575272.64135,-34,-10,51
1555575272.6726,-34,-10,51
1555575272.70385,-34,-10,52
1555575272.7351,-34,-10,52
1555575272.76636,-34,-10,51
1555575272.79761,-34,-10,52
1555575272.82886,-34,-10,51
1555575272.86011,-34,-10,51
1555575272.89136,-34,-10,51
1555575272.92261,-34,-10,51
1555575272.95387,-34,-10,52
1555575272.98512,-34,-10,52
1555575273.01637,-34,-10,51
1555575273.04762,-34,-10,51
1555575273.07887,-34,-10,51
1555575273.11012,-34,-10,52
1555575273.14137,-34,-10,51
1555575273.17263,-34,-10,52
1555575273.20388,-34,-10,52
1555575273.23513,-34,-10,51
1555575273.26638,-34,-10,52
1555575273.29763,-34,-10,51
1555575273.32888,-34,-10,51
1555575273.36013,-34,-10,51
1555575273.39139,-34,-10,51
1555575273.42264,-34,-10,52
1555575273.45389,-34,-10,52
1555575273.48514,-34,-10,52
1555575273.51639,-34,-10,51
1555575273.54764,-34,-10,51
1555575273.57889,-34,-10,52
1555575273.61015,-34,-10,51
1555575273.6414,-34,-10,52
1555575273.67265,-34,-10,51
1555575273.7039,-34,-10,51
1555575273.73515,-34,-10,52
1555575273.7664,-34,-10,51
1555575273.79765,-34,-10,51
1555575273.82891,-34,-10,52
1555575273.86016,-34,-10,51
1555575273.89141,-34,-10,52
1555575273.92266,-34,-10,52
1555575273.95391,-34,-10,52
1555575273.98516,-34,-10,51
1555575274.01641,-34,-10,51
1555575274.04767,-34,-10,51
1555575274.07892,-34,-10,51
1555575274.11017,-34,-10,51
1555575274.14142,-34,-10,51
1555575274.17267,-34,-10,52
1555575274.20392,-34,-10,52
1555575274.23517,-34,-10,52
1555575274.26643,-34,-10,52
1555575274.29768,-34,-10,51
1555575274.32893,-34,-10,52
1555575274.36018,-34,-10,52
1555575274.39143,-34,-10,51
1555575274.42268,-34,-10,52
1555575274.45393,-34,-10,51
1555575274.48519,-34,-10,51
1555575274.51644,-34,-10,51
1555575274.54769,-34,-10,52
1555575274.57894,-34,-10,51
1555575274.61019,-34,-10,51
1555575274.64144,-34,-10,52
1555575274.67269,-34,-10,51
1555575274.70395,-34,-10,52
1555575274.7352,-34,-10,52
1555575274.76645,-34,-10,52
1555575274.7977,-34,-10,51
1555575274.82895,-34,-10,52
1555575274.8602,-34,-10,51
1555575274.89145,-34,-10,51
1555575274.92271,-34,-10,51
1555575274.95396,-34,-10,52
1555575274.98521,-34,-10,51
1555575275.01646,-34,-10,52
1555575275.04771,-34,-10,52
1555575275.07896,-34,-10,51
1555575275.11021,-34,-10,51
1555575275.14147,-34,-10,51
1555575275.17272,-34,-10,51
1555575275.20397,-34,-10,51
1555575275.23522,-34,-10,52
1555575275.26647,-34,-10,51
1555575275.29772,-34,-10,52
1555575275.32897,-34,-10,51
1555575275.36023,-34,-10,51
1555575275.39148,-34,-10,52
1555575275.42273,-34,-10,51
1555575275.45398,-34,-10,51
1555575275.48523,-34,-10,51
1555575275.51648,-34,-10,52
1555575275.54774,-34,-10,52
1555575275.57899,-34,-10,52
1555575275.61024,-34,-10,51
1555575275.64149,-34,-10,52
1555575275.67274,-34,-10,52
1555575275.70399,-34,-10,52
1555575275.73524,-34,-10,51
1555575275.7665,-34,-10,51
1555575275.79775,-34,-10,52
1555575275.829,-34,-10,51
1555575275.86025,-34,-10,51
1555575275.8915,-34,-10,52
1555575275.92275,-34,-10,51
1555575275.954,-34,-10,51
1555575275.98526,-34,-10,52
1555575276.01651,-34,-10,52
1555575276.04776,-34,-10,52
1555575276.07901,-34,-10,52
1555575276.11026,-34,-10,51
1555575276.14151,-34,-10,51
1555575276.17276,-34,-10,52
1555575276.20402,-34,-10,52
1555575276.23527,-34,-10,52
1555575276.26652,-34,-10,51
1555575276.29777,-34,-10,51
1555575276.32902,-34,-10,52
1555575276.36027,-34,-10,52
1555575276.39152,-34,-10,51
1555575276.42278,-34,-10,52
1555575276.45403,-34,-10,52
1555575276.48528,-34,-10,51
1555575276.51653,-34,-10,51
1555575276.54778,-34,-10,51
1555575276.57903,-34,-10,51
1555575276.61028,-34,-10,52
1555575276.64154,-34,-10,52
1555575276.67279,-34,-10,51
1555575276.70404,-34,-10,51
1555575276.73529,-34,-10,52
1555575276.76654,-34,-10,52
1555575276.79779,-34,-10,52
1555575276.82904,-34,-10,52
1555575276.8603,-34,-10,52
1555575276.89155,-34,-10,51
1555575276.9228,-34,-10,52
1555575276.95405,-34,-10,51
1555575276.9853,-34,-10,52
1555575277.01655,-34,-10,51
1555575277.0478,-34,-10,51
1555575277.07906,-34,-10,51
1555575277.11031,-34,-10,52
1555575277.14156,-34,-10,52
1555575277.17281,-34,-10,52
1555575277.20406,-34,-10,52
1555575277.23531,-34,-10,51
1555575277.26656,-34,-10,51
1555575277.29782,-34,-10,52
1555575277.32907,-34,-10,52
1555575277.36032,-34,-10,51
1555575277.39157,-34,-10,51
1555575277.42282,-34,-10,52
1555575277.45407,-34,-10,51
1555575277.48532,-34,-10,52
1555575277.51658,-34,-10,52
1555575277.54783,-34,-10,51
1555575277.57908,-34,-10,51
1555575277.61033,-34,-10,52
1555575277.64158,-34,-10,51
1555575277.67283,-34,-10,51
1555575277.70408,-34,-10,51
1555575277.73534,-34,-10,51
1555575277.76659,-34,-10,52
1555575277.79784,-34,-10,51
1555575277.82909,-34,-10,51
1555575277.86034,-34,-10,52
1555575277.89159,-34,-10,51
1555575277.92285,-34,-10,52
1555575277.9541,-34,-10,52
1555575277.98535,-34,-10,51
1555575278.0166,-34,-10,52
1555575278.04785,-34,-10,51
1555575278.0791,-34,-10,51
1555575278.11035,-34,-10,52
1555575278.14161,-34,-10,51
1555575278.17286,-34,-10,52
1555575278.20411,-34,-10,51
1555575278.23536,-34,-10,52
1555575278.26661,-34,-10,52
1555575278.29786,-34,-10,51
1555575278.32911,-34,-10,51
1555575278.36037,-34,-10,51
1555575278.39162,-34,-10,51
1555575278.42287,-34,-10,51
1555575278.45412,-34,-10,51
1555575278.48537,-34,-10,52
1555575278.51662,-34,-10,51
1555575278.54787,-34,-10,51
1555575278.57913,-34,-10,52
1555575278.61038,-34,-10,51
1555575278.64163,-34,-10,51
1555575278.67288,-34,-10,52
1555575278.70413,-34,-10,52
1555575278.73538,-34,-10,51
1555575278.76663,-34,-10,51
1555575278.79789,-34,-10,52
1555575278.82914,-34,-10,52
1555575278.86039,-34,-10,51
1555575278.89164,-34,-10,52
1555575278.92289,-34,-10,52
1555575278.95414,-34,-10,51
1555575278.98539,-34,-10,52
1555575279.01665,-34,-10,52
1555575279.0479,-34,-10,52
1555575279.07915,-34,-10,52
1555575279.1104,-34,-10,52
1555575279.14165,-34,-10,52
1555575279.1729,-34,-10,52
1555575279.20415,-34,-10,51
1555575279.23541,-34,-10,52
1555575279.26666,-34,-10,52
1555575279.29791,-34,-10,52
1555575279.32916,-34,-10,52
1555575279.36041,-34,-10,52
1555575279.39166,-34,-10,51
1555575279.42291,-34,-10,51
1555575279.45417,-34,-10,52
1555575279.48542,-34,-10,52
1555575279.51667,-34,-10,51
1555575279.54792,-34,-10,52
1555575279.57917,-34,-10,52
1555575279.61042,-34,-10,52
1555575279.64167,-34,-10,52
1555575279.67293,-34,-10,52
1555575279.70418,-34,-10,52
1555575279.73543,-34,-10,52
1555575279.76668,-34,-10,51
1555575279.79793,-34,-10,52
1555575279.82918,-34,-10,51
1555575279.86043,-34,-10,51
1555575279.89169,-34,-10,52
1555575279.92294,-34,-10,52
1555575279.95419,-34,-10,51
1555575279.98544,-34,-10,52
1555575280.01669,-34,-10,51
1555575280.04794,-34,-10,52
1555575280.07919,-34,-10,52
1555575280.11045,-34,-10,51
1555575280.1417,-34,-10,52
1555575280.17295,-34,-10,52
1555575280.2042,-34,-10,51
1555575280.23545,-34,-10,51
1555575280.2667,-34,-10,51
1555575280.29796,-34,-10,52
1555575280.32921,-34,-10,52
1555575280.36046,-34,-10,52
1555575280.39171,-34,-10,52
1555575280.42296,-34,-10,51
1555575280.45421,-34,-10,51
1555575280.48546,-34,-10,52
1555575280.51672,-34,-10,51
1555575280.54797,-34,-10,52
1555575280.57922,-34,-10,51
1555575280.61047,-34,-10,52
1555575280.64172,-34,-10,52
1555575280.67297,-34,-10,52
1555575280.70422,-34,-10,51
1555575280.73548,-34,-10,51
1555575280.76673,-34,-10,52
1555575280.79798,-34,-10,51
1555575280.82923,-34,-10,51
1555575280.86048,-34,-10,52
1555575280.89173,-34,-10,52
1555575280.92298,-34,-10,52
1555575280.95424,-34,-10,51
1555575280.98549,-34,-10,51
1555575281.01674,-34,-10,52
1555575281.04799,-34,-10,52
1555575281.07924,-34,-10,52
1555575281.11049,-34,-10,51
1555575281.14174,-34,-10,52
1555575281.173,-34,-10,52
1555575281.20425,-34,-10,51
1555575281.2355,-34,-10,52
1555575281.26675,-34,-10,52
1555575281.298,-34,-10,52
1555575281.32925,-34,-10,51
1555575281.3605,-34,-10,52
1555575281.39176,-34,-10,52
1555575281.42301,-34,-10,51
1555575281.45426,-34,-10,52
1555575281.48551,-34,-10,51
1555575281.51676,-34,-10,52
1555575281.54801,-34,-10,51
1555575281.57926,-34,-10,52
1555575281.61052,-34,-10,51
1555575281.64177,-34,-10,52
1555575281.67302,-34,-10,51
1555575281.70427,-34,-10,51
1555575281.73552,-34,-10,51
1555575281.76677,-34,-10,51
1555575281.79802,-34,-10,51
1555575281.82928,-34,-10,52
1555575281.86053,-34,-10,51
1555575281.89178,-34,-10,51
1555575281.92303,-34,-10,52
1555575281.95428,-34,-10,51
1555575281.98553,-34,-10,51
1555575282.01678,-34,-10,51
1555575282.04804,-34,-10,51
1555575282.07929,-34,-10,51
1555575282.11054,-34,-10,52
1555575282.14179,-34,-10,52
1555575282.17304,-34,-10,51
1555575282.20429,-34,-10,51
1555575282.23554,-34,-10,51
1555575282.2668,-34,-10,51
1555575282.29805,-34,-10,51
1555575282.3293,-34,-10,51
1555575282.36055,-34,-10,52
1555575282.3918,-34,-10,51
1555575282.42305,-34,-10,52
1555575282.4543,-34,-10,51
1555575282.48556,-34,-10,52
1555575282.51681,-34,-10,51
1555575282.54806,-34,-10,51
1555575282.57931,-34,-10,51
1555575282.61056,-34,-10,51
1555575282.64181,-34,-10,51
1555575282.67306,-34,-10,51
1555575282.70432,-34,-10,52
1555575282.73557,-34,-10,52
1555575282.76682,-34,-10,52
1555575282.79807,-34,-10,52
1555575282.82932,-34,-10,51
1555575282.86057,-34,-10,51
1555575282.89183,-34,-10,51
1555575282.92308,-34,-10,51
1555575282.95433,-34,-10,51
1555575282.98558,-34,-10,51
1555575283.01683,-34,-10,52
1555575283.04808,-34,-10,51
1555575283.07933,-34,-10,52
1555575283.11059,-34,-10,51
1555575283.14184,-34,-10,51
1555575283.17309,-34,-10,51
1555575283.20434,-34,-10,51
1555575283.23559,-34,-10,51
1555575283.26684,-34,-10,52
1555575283.29809,-34,-10,51
1555575283.32935,-34,-10,51
1555575283.3606,-34,-10,51
1555575283.39185,-34,-10,52
1555575283.4231,-34,-10,51
1555575283.45435,-34,-10,52
1555575283.4856,-34,-10,52
1555575283.51685,-34,-10,51
1555575283.54811,-34,-10,52
1555575283.57936,-34,-10,52
1555575283.61061,-34,-10,51
1555575283.64186,-34,-10,52
1555575283.67311,-34,-10,52
1555575283.70436,-34,-10,52
