TS_Machine,bvp
1555572376.19105,47.30147
1555572376.20668,47.92986
1555572376.2223,48.62465
1555572376.23793,49.63676
1555572376.25355,50.95718
1555572376.26918,52.29683
1555572376.2848,53.19362
1555572376.30043,53.18903
1555572376.31606,52.03931
1555572376.33168,49.74954
1555572376.34731,46.5695
1555572376.36293,42.90181
1555572376.37856,39.28311
1555572376.39418,36.1328
1555572376.40981,33.72652
1555572376.42544,32.01913
1555572376.44106,30.58231
1555572376.45669,28.74409
1555572376.47231,25.81662
1555572376.48794,21.36958
1555572376.50356,15.39001
1555572376.51919,8.289185
1555572376.53482,0.6883698
1555572376.55044,-6.807236
1555572376.56607,-13.82036
1555572376.58169,-20.27684
1555572376.59732,-26.25763
1555572376.61294,-32.00935
1555572376.62857,-37.80624
1555572376.6442,-43.91208
1555572376.65982,-50.60147
1555572376.67545,-58.0136
1555572376.69107,-66.06494
1555572376.7067,-74.22798
1555572376.72232,-81.53435
1555572376.73795,-86.74265
1555572376.75358,-88.71568
1555572376.7692,-86.87473
1555572376.78483,-81.4715
1555572376.80045,-73.56284
1555572376.81608,-64.56384
1555572376.8317,-55.71719
1555572376.84733,-47.6611
1555572376.86296,-40.40512
1555572376.87858,-33.66443
1555572376.89421,-27.34644
1555572376.90983,-21.77158
1555572376.92546,-17.59146
1555572376.94108,-15.36807
1555572376.95671,-15.11978
1555572376.97234,-16.22238
1555572376.98796,-17.61002
1555572377.00359,-18.22333
1555572377.01921,-17.40347
1555572377.03484,-15.00748
1555572377.05046,-11.21417
1555572377.06609,-6.28653
1555572377.08172,-0.4371948
1555572377.09734,6.178894
1555572377.11297,13.29507
1555572377.12859,20.45493
1555572377.14422,27.06036
1555572377.15984,32.60559
1555572377.17547,36.87686
1555572377.1911,40.01447
1555572377.20672,42.39871
1555572377.22235,44.40988
1555572377.23797,46.19809
1555572377.2536,47.59839
1555572377.26922,48.16785
1555572377.28485,47.42984
1555572377.30048,45.0816
1555572377.3161,41.1203
1555572377.33173,35.87607
1555572377.34735,29.82886
1555572377.36298,23.46509
1555572377.3786,17.07571
1555572377.39423,10.71161
1555572377.40986,4.219452
1555572377.42548,-2.666779
1555572377.44111,-10.16528
1555572377.45673,-18.37555
1555572377.47236,-27.14508
1555572377.48798,-36.01276
1555572377.50361,-44.16208
1555572377.51924,-50.51944
1555572377.53486,-53.92969
1555572377.55049,-53.54117
1555572377.56611,-49.06058
1555572377.58174,-41.01385
1555572377.59736,-30.61884
1555572377.61299,-19.43018
1555572377.62862,-8.915466
1555572377.64424,-0.04727173
1555572377.65987,6.832245
1555572377.67549,11.87689
1555572377.69112,15.43561
1555572377.70674,17.87531
1555572377.72237,19.42899
1555572377.738,20.31042
1555572377.75362,20.75015
1555572377.76925,20.99112
1555572377.78487,21.29053
1555572377.8005,21.76392
1555572377.81612,22.43875
1555572377.83175,23.30237
1555572377.84738,24.43234
1555572377.863,25.99127
1555572377.87863,28.14346
1555572377.89425,30.97681
1555572377.90988,34.30365
1555572377.92551,37.71735
1555572377.94113,40.698
1555572377.95676,42.80225
1555572377.97238,43.91449
1555572377.98801,44.22772
1555572378.00363,44.17401
1555572378.01926,44.17633
1555572378.03489,44.35938
1555572378.05051,44.41425
1555572378.06614,43.66101
1555572378.08176,41.28711
1555572378.09739,36.76318
1555572378.11301,30.05127
1555572378.12864,21.62604
1555572378.14427,12.2243
1555572378.15989,2.552246
1555572378.17552,-7.017273
1555572378.19114,-16.49585
1555572378.20677,-26.11719
1555572378.22239,-36.12476
1555572378.23802,-46.50092
1555572378.25365,-56.90393
1555572378.26927,-66.5744
1555572378.2849,-74.49237
1555572378.30052,-79.47168
1555572378.31615,-80.47473
1555572378.33177,-76.91943
1555572378.3474,-68.9021
1555572378.36303,-57.22778
1555572378.37865,-43.16016
1555572378.39428,-28.08862
1555572378.4099,-13.14905
1555572378.42553,0.9030762
1555572378.44115,13.60028
1555572378.47241,33.51068
1555572378.48803,40.11975
1555572378.45678,24.58356
1555572378.50366,44.31451
1555572378.51928,46.27362
1555572378.53491,46.38641
1555572378.55053,45.0484
1555572378.56616,42.58276
1555572378.58179,39.19226
1555572378.59741,35.11749
1555572378.61304,30.76514
1555572378.62866,26.7804
1555572378.64429,23.84796
1555572378.65991,22.53925
1555572378.67554,23.03436
1555572378.69117,25.13885
1555572378.70679,28.32031
1555572378.72242,31.92188
1555572378.73804,35.30762
1555572378.75367,37.9574
1555572378.76929,39.56775
1555572378.78492,40.01642
1555572378.80055,39.39691
1555572378.81617,37.88281
1555572378.8318,35.71667
1555572378.84742,33.12799
1555572378.86305,30.22278
1555572378.87867,27.112
1555572378.8943,23.86127
1555572378.90993,20.46375
1555572378.92555,16.81329
1555572378.94118,12.67584
1555572378.9568,7.789063
1555572378.97243,1.983215
1555572378.98805,-4.693359
1555572379.00368,-12.00885
1555572379.01931,-19.63617
1555572379.03493,-27.26019
1555572379.05056,-34.56445
1555572379.06618,-41.09088
1555572379.08181,-46.05768
1555572379.09743,-48.45044
1555572379.11306,-47.21338
1555572379.12869,-41.71167
1555572379.14431,-32.01178
1555572379.15994,-18.95844
1555572379.17556,-3.921631
1555572379.19119,11.58765
1555572379.20681,26.30109
1555572379.22244,39.30084
1555572379.23807,50.02869
1555572379.25369,58.17389
1555572379.26932,63.59229
1555572379.28494,66.31177
1555572379.30057,66.59973
1555572379.31619,64.88507
1555572379.33182,61.73871
1555572379.34745,57.75476
1555572379.36307,53.41589
1555572379.3787,49.07019
1555572379.39432,44.90613
1555572379.40995,40.99323
1555572379.42557,37.32867
1555572379.4412,33.89423
1555572379.45683,30.66913
1555572379.47245,27.66479
1555572379.48808,24.86902
1555572379.5037,22.23993
1555572379.51933,19.72455
1555572379.53495,17.20593
1555572379.56621,11.62604
1555572379.55058,14.54846
1555572379.58183,8.364319
1555572379.59746,4.730103
1555572379.61308,0.8037109
1555572379.62871,-3.289001
1555572379.64433,-7.383545
1555572379.65996,-11.31152
1555572379.67559,-14.8999
1555572379.69121,-17.97717
1555572379.70684,-20.45728
1555572379.72246,-22.32257
1555572379.73809,-23.74048
1555572379.75371,-25.02972
1555572379.76934,-26.672
1555572379.78497,-29.17816
1555572379.80059,-32.91309
1555572379.81622,-38.10284
1555572379.83184,-44.71991
1555572379.84747,-52.57391
1555572379.86309,-61.23163
1555572379.87872,-70.01526
1555572379.89435,-77.9577
1555572379.90997,-83.92725
1555572379.9256,-86.87915
1555572379.94122,-86.13263
1555572379.95685,-81.58331
1555572379.97247,-73.67908
1555572379.9881,-63.25372
1555572380.00373,-51.25977
1555572380.01935,-38.5683
1555572380.03498,-25.94611
1555572380.0506,-14.1109
1555572380.06623,-3.728516
1555572380.08186,4.645264
1555572380.09748,10.65271
1555572380.11311,14.29272
1555572380.12873,15.91241
1555572380.14436,16.06342
1555572380.15998,15.3429
1555572380.17561,14.20685
1555572380.19124,12.97919
1555572380.20686,11.84302
1555572380.22249,10.91858
1555572380.23811,10.26117
1555572380.25374,9.861755
1555572380.26936,9.612671
1555572380.28499,9.323425
1555572380.30062,8.809937
1555572380.31624,7.920776
1555572380.33187,6.620789
1555572380.34749,4.979187
1555572380.36312,3.130005
1555572380.37874,1.275513
1555572380.39437,-0.3780518
1555572380.41,-1.595154
1555572380.42562,-2.258301
1555572380.44125,-2.353577
1555572380.45687,-2.078125
1555572380.4725,-1.848145
1555572380.48812,-2.141663
1555572380.50375,-3.371216
1555572380.51938,-5.723511
1555572380.535,-9.119812
1555572380.55063,-13.29047
1555572380.56625,-17.93201
1555572380.58188,-22.75336
1555572380.5975,-27.55707
1555572380.61313,-32.20947
1555572380.62876,-36.64362
1555572380.64438,-40.89801
1555572380.66001,-45.12323
1555572380.67563,-49.62512
1555572380.69126,-54.66919
1555572380.70688,-60.33698
1555572380.72251,-66.27899
1555572380.73814,-71.68414
1555572380.75376,-75.40204
1555572380.76939,-76.26691
1555572380.78501,-73.49298
1555572380.80064,-66.92828
1555572380.81626,-57.12964
1555572380.83189,-45.16693
1555572380.84752,-32.3255
1555572380.86314,-19.75964
1555572380.87877,-8.291016
1555572380.89439,1.622314
1555572380.91002,9.772095
1555572380.92564,16.03333
1555572380.94127,20.35693
1555572380.9569,22.7934
1555572380.97252,23.56494
1555572380.98815,23.09216
1555572381.00377,21.86633
1555572381.0194,20.35358
1555572381.03502,18.9126
1555572381.05065,17.78424
1555572381.06628,17.18127
1555572381.0819,17.23621
1555572381.09753,17.97357
1555572381.11315,19.15753
1555572381.12878,20.39044
1555572381.1444,21.26581
1555572381.16003,21.73926
1555572381.17566,22.20166
1555572381.19128,23.38062
1555572381.20691,25.93823
1555572381.22253,30.06293
1555572381.23816,35.23962
1555572381.25378,40.46521
1555572381.26941,44.67029
1555572381.28504,47.12952
1555572381.30066,47.66272
1555572381.31629,46.53925
1555572381.33191,44.14075
1555572381.34754,40.75928
1555572381.36316,36.53131
1555572381.37879,31.58612
1555572381.39442,26.1322
1555572381.41004,20.49072
1555572381.42567,14.95184
1555572381.44129,9.568542
1555572381.45692,4.094788
1555572381.47254,-1.875122
1555572381.48817,-8.625977
1555572381.5038,-15.9906
1555572381.51942,-23.21252
1555572381.53505,-29.06866
1555572381.55067,-32.22168
1555572381.5663,-31.7066
1555572381.58192,-27.31213
1555572381.59755,-19.62415
1555572381.61318,-9.844055
1555572381.6288,0.6331787
1555572381.64443,10.6131
1555572381.66005,19.37677
1555572381.67568,26.664
1555572381.6913,32.52246
1555572381.70693,37.07166
1555572381.72256,40.35895
1555572381.73818,42.32343
1555572381.75381,42.96198
1555572381.76943,42.40656
1555572381.78506,40.9873
1555572381.80068,39.15723
1555572381.81631,37.33575
1555572381.83194,35.75854
1555572381.84756,34.45703
1555572381.86319,33.33221
1555572381.87881,32.31335
1555572381.89444,31.43762
1555572381.91006,30.81256
1555572381.92569,30.52148
1555572381.94132,30.49615
1555572381.95694,30.4903
1555572381.97257,30.20605
1555572381.98819,29.37939
1555572382.00382,27.93243
1555572382.01944,25.9386
1555572382.03507,23.5509
1555572382.0507,20.90045
1555572382.06632,18.07245
1555572382.08195,15.06543
1555572382.09757,11.86713
1555572382.1132,8.454102
1555572382.12882,4.816223
1555572382.14445,0.9487305
1555572382.16008,-3.134705
1555572382.1757,-7.400635
1555572382.19133,-11.82227
1555572382.20695,-16.43274
1555572382.22258,-21.33417
1555572382.2382,-26.65283
1555572382.25383,-32.39752
1555572382.26946,-38.27679
1555572382.28508,-43.66925
1555572382.30071,-47.68469
1555572382.31633,-49.39044
1555572382.33196,-48.10626
1555572382.34758,-43.6106
1555572382.36321,-36.20612
1555572382.37884,-26.64844
1555572382.39446,-15.95026
1555572382.41009,-5.159729
1555572382.42571,4.861023
1555572382.44134,13.54492
1555572382.45696,20.68195
1555572382.47259,26.30188
1555572382.48822,30.50867
1555572382.50384,33.39398
1555572382.51947,34.97589
1555572382.53509,35.30249
1555572382.55072,34.56934
1555572382.56634,33.20404
1555572382.58197,31.73328
1555572382.5976,30.61353
1555572382.61322,30.02429
1555572382.62885,29.8299
1555572382.64447,29.70953
1555572382.6601,29.37054
1555572382.67572,28.71259
1555572382.69135,27.88782
1555572382.70698,27.17072
1555572382.7226,26.76648
1555572382.73823,26.69623
1555572382.75385,26.75452
1555572382.76948,26.57977
1555572382.78511,25.82129
1555572382.80073,24.22723
1555572382.81636,21.73901
1555572382.83198,18.48828
1555572382.84761,14.73004
1555572382.86323,10.78308
1555572382.87886,6.93396
1555572382.89449,3.374695
1555572382.91011,0.1887817
1555572382.92574,-2.689941
1555572382.94136,-5.419434
1555572382.95699,-8.272888
1555572382.97261,-11.57043
1555572382.98824,-15.60132
1555572383.00387,-20.46881
1555572383.01949,-25.98804
1555572383.03512,-31.59222
1555572383.05074,-36.38208
1555572383.06637,-39.28345
1555572383.08199,-39.3255
1555572383.09762,-35.89453
1555572383.11325,-28.95508
1555572383.12887,-19.08514
1555572383.1445,-7.321167
1555572383.16012,5.098938
1555572383.17575,17.0614
1555572383.19137,27.76733
1555572383.207,36.81616
1555572383.22263,44.10736
1555572383.23825,49.6543
1555572383.25388,53.46552
1555572383.2695,55.47021
1555572383.28513,55.65082
1555572383.30075,54.12848
1555572383.31638,51.26898
1555572383.33201,47.6272
1555572383.34763,43.80096
1555572383.36326,40.2384
1555572383.37888,37.12622
1555572383.39451,34.3913
1555572383.41013,31.80939
1555572383.42576,29.11926
1555572383.44139,26.12823
1555572383.45701,22.77142
1555572383.47264,19.0517
1555572383.48826,14.97253
1555572383.50389,10.52631
1555572383.51951,5.662537
1555572383.53514,0.3295288
1555572383.55077,-5.475037
1555572383.56639,-11.62512
1555572383.58202,-17.95782
1555572383.59764,-24.22906
1555572383.61327,-30.25226
1555572383.62889,-35.94879
1555572383.64452,-41.40472
1555572383.66015,-46.84589
1555572383.67577,-52.51947
1555572383.6914,-58.5957
1555572383.70702,-64.98669
1555572383.72265,-71.25928
1555572383.73827,-76.6676
1555572383.7539,-80.31293
1555572383.76953,-81.35919
1555572383.78515,-79.33612
1555572383.80078,-74.28009
1555572383.8164,-66.73999
1555572383.83203,-57.58643
1555572383.84765,-47.6731
1555572383.86328,-37.64075
1555572383.87891,-27.80334
1555572383.89453,-18.28912
1555572383.91016,-9.218689
1555572383.92578,-0.8726196
1555572383.94141,6.305298
1555572383.95703,11.86194
1555572383.97266,15.52539
1555572383.98829,17.29755
1555572384.00391,17.43408
1555572384.01954,16.32776
1555572384.03516,14.43158
1555572384.05079,12.18158
1555572384.06641,10.03223
1555572384.08204,8.391479
1555572384.09767,7.580688
1555572384.11329,7.734985
1555572384.12892,8.76593
1555572384.14454,10.39124
1555572384.16017,12.27899
1555572384.17579,14.10883
1555572384.19142,15.60901
1555572384.20705,16.52191
1555572384.22267,16.63098
1555572384.2383,15.79089
1555572384.25392,13.9917
1555572384.26955,11.43939
1555572384.28517,8.45697
1555572384.3008,5.402222
1555572384.31643,2.503052
1555572384.33205,-0.2058716
1555572384.34768,-2.862244
1555572384.3633,-5.705322
1555572384.37893,-8.958923
1555572384.39455,-12.81036
1555572384.41018,-17.3327
1555572384.42581,-22.37799
1555572384.44143,-27.51428
1555572384.45706,-32.00055
1555572384.47268,-34.95941
1555572384.48831,-35.60822
1555572384.50393,-33.56873
1555572384.51956,-29.01422
1555572384.53519,-22.58081
1555572384.55081,-15.16675
1555572384.56644,-7.608154
1555572384.58206,-0.4713745
1555572384.59769,5.991516
1555572384.61331,11.71973
1555572384.62894,16.664
1555572384.64457,20.62231
1555572384.66019,23.33319
1555572384.67582,24.58484
1555572384.69144,24.39819
1555572384.70707,23.11279
1555572384.72269,21.26337
1555572384.73832,19.35632
1555572384.75395,17.64661
1555572384.76957,16.06827
1555572384.7852,14.34991
1555572384.80082,12.26193
1555572384.81645,9.824005
1555572384.83207,7.358582
1555572384.8477,5.269104
1555572384.86333,3.811279
1555572384.87895,2.936035
1555572384.89458,2.309204
1555572384.9102,1.481201
1555572384.92583,0.1664734
1555572384.94146,-1.652039
1555572384.95708,-3.769501
1555572385.01958,-12.08676
1555572385.03521,-14.62198
1555572385.05084,-17.73071
1555572385.06646,-21.46439
1555572385.08209,-25.79669
1555572385.09771,-30.62634
1555572385.11334,-35.74048
1555572384.97271,-5.926636
1555572384.98833,-7.966766
1555572385.00396,-9.951874
1555572385.12896,-40.76419
1555572385.14459,-45.14355
1555572385.16022,-48.18304
1555572385.17584,-49.21106
1555572385.19147,-47.82089
1555572385.20709,-44.02295
1555572385.22272,-38.23126
1555572385.23834,-31.08917
1555572385.25397,-23.24411
1555572385.2696,-15.18408
1555572385.28522,-7.210175
1555572385.30085,0.4211731
1555572385.31647,7.409088
1555572385.3321,13.40393
1555572385.34772,18.1138
1555572385.36335,21.47263
1555572385.37898,23.72122
1555572385.3946,25.31061
1555572385.41023,26.67401
1555572385.42585,28.06595
1555572385.44148,29.47086
1555572385.4571,30.68933
1555572385.47273,31.48618
1555572385.48836,31.75854
1555572385.50398,31.56369
1555572385.51961,31.04581
1555572385.53523,30.4079
1555572385.55086,29.79025
1555572385.56648,29.30719
1555572385.58211,28.9993
1555572385.59774,28.82074
1555572385.61336,28.61002
1555572385.62899,28.07425
1555572385.64461,26.87384
1555572385.66024,24.77704
1555572385.67586,21.80008
1555572385.69149,18.23853
1555572385.70712,14.55344
1555572385.72274,11.15012
1555572385.73837,8.141907
1555572385.75399,5.28009
1555572385.76962,2.046661
1555572385.78524,-2.086639
1555572385.80087,-7.436615
1555572385.8165,-13.86218
1555572385.83212,-20.82742
1555572385.84775,-27.49316
1555572385.86337,-32.9549
1555572385.879,-36.42444
1555572385.89462,-37.42514
1555572385.91025,-35.87448
1555572385.92588,-32.05377
1555572385.9415,-26.52805
1555572385.95713,-20.00641
1555572385.97275,-13.16544
1555572385.98838,-6.536713
1555572386.004,-0.4286499
1555572386.01963,5.007721
1555572386.03526,9.731628
1555572386.05088,13.7106
1555572386.06651,16.93933
1555572386.08213,19.42334
1555572386.09776,21.19528
1555572386.11338,22.33173
1555572386.12901,22.92862
1555572386.14464,23.1069
1555572386.16026,22.96576
1555572386.17589,22.65826
1555572386.19151,22.3392
1555572386.20714,22.17099
1555572386.22276,22.2981
1555572386.23839,22.77936
1555572386.25402,23.5538
1555572386.26964,24.49036
1555572386.28527,25.41885
1555572386.30089,26.2059
1555572386.31652,26.7952
1555572386.33214,27.16034
1555572386.34777,27.23343
1555572386.3634,26.8725
1555572386.37902,25.92987
1555572386.39465,24.33826
1555572386.41027,22.19586
1555572386.4259,19.76065
1555572386.44152,17.32623
1555572386.45715,15.06146
1555572386.47278,12.92746
1555572386.4884,10.70282
1555572386.50403,8.146454
1555572386.51965,5.117889
1555572386.53528,1.622803
1555572386.5509,-2.205902
1555572386.56653,-6.167999
1555572386.58216,-9.973358
1555572386.59778,-13.20471
1555572386.61341,-15.3324
1555572386.62903,-15.76608
1555572386.64466,-14.12204
1555572386.66028,-10.43085
1555572386.67591,-5.167175
1555572386.69154,0.9111023
1555572386.70716,7.061279
1555572386.72279,12.79187
1555572386.73841,17.96194
1555572386.75404,22.65143
1555572386.76966,26.93938
1555572386.78529,30.78482
1555572386.80092,34.01759
1555572386.81654,36.48155
1555572386.83217,38.16583
1555572386.84779,39.25266
1555572386.86342,40.04973
1555572386.87904,40.88889
1555572386.89467,41.99863
1555572386.9103,43.47845
1555572386.92592,45.30391
1555572386.94155,47.40106
1555572386.95717,49.69283
1555572386.9728,52.08279
1555572386.98842,54.40382
1555572387.00405,56.42142
1555572387.01968,57.86128
1555572387.0353,58.46632
1555572387.05093,58.09053
1555572387.06655,56.73304
1555572387.08218,54.50963
1555572387.0978,51.57574
1555572387.11343,48.08475
1555572387.12906,44.17512
1555572387.14468,40.02406
1555572387.16031,35.80994
1555572387.17593,31.70734
1555572387.19156,27.7313
1555572387.20719,23.66169
1555572387.22281,19.05301
1555572387.23844,13.38637
1555572387.25406,6.25276
1555572387.26969,-2.440568
1555572387.28531,-12.43602
1555572387.30094,-23.19923
1555572387.31657,-33.94874
1555572387.33219,-43.8336
1555572387.34782,-52.00142
1555572387.36344,-57.7552
1555572387.37907,-60.70818
1555572387.39469,-60.87851
1555572387.41032,-58.70433
1555572387.42595,-54.91431
1555572387.44157,-50.28117
1555572387.4572,-45.38161
1555572387.47282,-40.5187
1555572387.48845,-35.73455
1555572387.50407,-30.9554
1555572387.5197,-26.12704
1555572387.53533,-21.28387
1555572387.55095,-16.6057
1555572387.56658,-12.34802
1555572387.5822,-8.855087
1555572387.59783,-6.451553
1555572387.61345,-5.380447
1555572387.62908,-5.706619
1555572387.64471,-7.26799
1555572387.66033,-9.720245
1555572387.67596,-12.61786
1555572387.69158,-15.51825
1555572387.70721,-18.04176
1555572387.72283,-19.93579
1555572387.73846,-21.0482
1555572387.75409,-21.39209
1555572387.76971,-21.10449
1555572387.78534,-20.45398
1555572387.80096,-19.75214
1555572387.81659,-19.18512
1555572387.83221,-18.72281
1555572387.84784,-18.06998
1555572387.86347,-16.79837
1555572387.87909,-14.54214
1555572387.89472,-11.19299
1555572387.91034,-6.972748
1555572387.92597,-2.347229
1555572387.94159,2.075653
1555572387.95722,5.72818
1555572387.97285,8.148224
1555572387.98847,9.017303
1555572388.0041,8.195282
1555572388.01972,5.776001
1555572388.03535,2.160828
1555572388.05097,-1.910736
1555572388.0666,-5.48172
1555572388.08223,-7.600311
1555572388.09785,-7.597992
1555572388.11348,-5.281982
1555572388.14473,4.701508
1555572388.1291,-0.9667053
1555572388.16035,10.94568
1555572388.17598,17.08249
1555572388.19161,22.51147
1555572388.20723,26.71317
1555572388.22286,29.22519
1555572388.23848,29.64883
1555572388.25411,27.82843
1555572388.26973,23.97034
1555572388.28536,18.59338
1555572388.30099,12.35138
1555572388.31661,5.815613
1555572388.33224,-0.7575684
1555572388.34786,-7.414307
1555572388.36349,-14.36298
1555572388.37911,-21.79291
1555572388.39474,-29.6795
1555572388.41037,-37.76019
1555572388.42599,-45.5921
1555572388.44162,-52.6795
1555572388.45724,-58.61328
1555572388.47287,-63.16272
1555572388.48849,-66.31525
1555572388.50412,-68.21667
1555572388.51975,-69.06415
1555572388.53537,-68.96552
1555572388.551,-67.90045
1555572388.56662,-65.75269
1555572388.58225,-62.48248
1555572388.59787,-58.19507
1555572388.6135,-53.24432
1555572388.62913,-48.14191
1555572388.64475,-43.40277
1555572388.66038,-39.39575
1555572388.676,-36.2854
1555572388.69163,-34.02325
1555572388.70725,-32.4187
1555572388.72288,-31.25946
1555572388.73851,-30.30029
1555572388.75413,-29.38422
1555572388.76976,-28.36505
1555572388.78538,-27.17059
1555572388.80101,-25.70569
1555572388.81663,-23.82184
1555572388.83226,-21.35864
1555572388.84789,-18.16846
1555572388.86351,-14.25232
1555572388.87914,-9.767944
1555572388.89476,-5.065247
1555572388.91039,-0.5375977
1555572388.92601,3.471069
1555572388.94164,6.750671
1555572388.95727,9.256958
1555572388.97289,10.96259
1555572388.98852,11.83453
1555572389.00414,11.81458
1555572389.01977,10.91449
1555572389.03539,9.306396
1555572389.05102,7.346313
1555572389.06665,5.507629
1555572389.08227,4.154297
1555572389.0979,3.431824
1555572389.11352,3.190918
1555572389.12915,3.11554
1555572389.14477,2.84259
1555572389.1604,2.160645
1555572389.17603,1.052429
1555572389.19165,-0.3623047
1555572389.20728,-1.877991
1555572389.2229,-3.349609
1555572389.23853,-4.712769
1555572389.25415,-6.031433
1555572389.26978,-7.378479
1555572389.28541,-8.865051
1555572389.30103,-10.51318
1555572389.31666,-12.27429
1555572389.33228,-14.03223
1555572389.34791,-15.63678
1555572389.36353,-17.00452
1555572389.37916,-18.146
1555572389.39479,-19.13068
1555572389.41041,-20.02863
1555572389.42604,-20.90332
1555572389.44166,-21.76709
1555572389.45729,-22.63269
1555572389.47291,-23.49652
1555572389.48854,-24.25977
1555572389.50417,-24.69073
1555572389.51979,-24.38275
1555572389.53542,-22.86646
1555572389.55104,-19.80151
1555572389.56667,-15.13782
1555572389.58229,-9.180298
1555572389.59792,-2.490234
1555572389.61355,4.320923
1555572389.62917,10.70117
1555572389.6448,16.20935
1555572389.66042,20.51855
1555572389.67605,23.41589
1555572389.69167,24.8786
1555572389.7073,25.10254
1555572389.72293,24.48767
1555572389.73855,23.4549
1555572389.75418,22.26306
1555572389.7698,20.99573
1555572389.78543,19.55688
1555572389.80106,17.8916
1555572389.81668,16.16486
1555572389.83231,14.69415
1555572389.84793,13.854
1555572389.86356,13.82776
1555572389.87918,14.53656
1555572389.89481,15.70355
1555572389.91044,17.0116
1555572389.92606,18.31262
1555572389.94169,19.59851
1555572389.95731,20.91095
1555572389.97294,22.23224
1555572389.98856,23.37988
1555572390.00419,24.09509
1555572390.01982,24.1709
1555572390.03544,23.55768
1555572390.05107,22.45667
1555572390.06669,21.2879
1555572390.08232,20.52808
1555572390.09794,20.53589
1555572390.11357,21.39063
1555572390.1292,22.84607
1555572390.14482,24.43433
1555572390.16045,25.71411
1555572390.17607,26.48425
1555572390.1917,26.9173
1555572390.20732,27.56549
1555572390.22295,29.05286
1555572390.23858,31.85181
1555572390.2542,36.14838
1555572390.26983,41.74408
1555572390.28545,48.26654
1555572390.30108,55.18091
1555572390.3167,61.89404
1555572390.33233,67.62457
1555572390.34796,71.40515
1555572390.36358,72.13715
1555572390.37921,68.89575
1555572390.39483,61.28314
1555572390.42608,35.02069
1555572390.41046,49.65186
1555572390.44171,18.6944
1555572390.45734,1.836426
1555572390.47296,-14.90033
1555572390.48859,-31.23059
1555572390.50421,-47.07678
1555572390.51984,-62.28546
1555572390.53546,-76.60248
1555572390.55109,-90.07263
1555572390.56672,-103.2824
1555572390.58234,-117.4555
1555572390.59797,-133.9284
1555572390.61359,-153.3889
1555572390.62922,-175.1247
1555572390.64484,-197.0367
1555572390.66047,-216.3182
1555572390.6761,-230.7104
1555572390.69172,-239.4194
1555572390.70735,-243.2293
1555572390.72297,-243.7671
1555572390.7386,-242.3286
1555572390.75422,-239.0988
1555572390.76985,-233.2263
1555572390.78548,-223.5937
1555572390.8011,-209.8495
1555572390.81673,-192.8458
1555572390.83235,-174.2279
1555572390.84798,-155.5173
1555572390.8636,-137.2371
1555572390.87923,-118.7178
1555572390.89486,-98.75586
1555572390.91048,-76.51172
1555572390.92611,-52.3233
1555572390.94173,-27.67371
1555572390.95736,-4.548523
1555572390.97298,15.39252
1555572390.98861,31.43213
1555572391.00424,43.69489
1555572391.01986,52.70404
1555572391.03549,58.80066
1555572391.05111,61.99805
1555572391.06674,62.22766
1555572391.08236,59.75769
1555572391.09799,55.43304
1555572391.11362,50.60223
1555572391.12924,46.60931
1555572391.14487,44.28308
1555572391.16049,43.73682
1555572391.17612,44.40479
1555572391.19174,45.51031
1555572391.20737,46.47772
1555572391.223,47.06305
1555572391.23862,47.28497
1555572391.25425,47.30194
1555572391.26987,47.216
1555572391.2855,47.10114
1555572391.30112,47.01581
1555572391.31675,47.04211
1555572391.33238,47.15936
1555572391.348,47.17303
1555572391.36363,46.7193
1555572391.37925,45.35486
1555572391.39488,42.76776
1555572391.4105,38.8703
1555572391.42613,33.88849
1555572391.44176,28.25616
1555572391.45738,22.42291
1555572391.47301,16.7561
1555572391.48863,11.38934
1555572391.50426,6.269043
1555572391.51988,1.228699
1555572391.53551,-3.997437
1555572391.55114,-9.628265
1555572391.56676,-15.74521
1555572391.58239,-22.18396
1555572391.59801,-28.44119
1555572391.61364,-33.71561
1555572391.62926,-37.06461
1555572391.64489,-37.69589
1555572391.66052,-35.27316
1555572391.67614,-30.02158
1555572391.69177,-22.69885
1555572391.70739,-14.34409
1555572391.72302,-5.969604
1555572391.73864,1.736389
1555572391.75427,8.470581
1555572391.7699,14.25577
1555572391.78552,19.21213
1555572391.80115,23.41089
1555572391.81677,26.79309
1555572391.8324,29.23145
1555572391.84802,30.64401
1555572391.86365,31.08102
1555572391.87928,30.76767
1555572391.8949,29.9986
1555572391.91053,29.07245
1555572391.92615,28.17221
1555572391.94178,27.354
1555572391.9574,26.59784
1555572391.97303,25.86707
1555572391.98866,25.17682
1555572392.00428,24.55753
1555572392.01991,24.02094
1555572392.03553,23.43489
1555572392.05116,22.55933
1555572392.06679,21.11287
1555572392.08241,18.86534
1555572392.09804,15.85258
1555572392.11366,12.31456
1555572392.12929,8.660858
1555572392.14491,5.33316
1555572392.16054,2.585358
1555572392.17617,0.4280243
1555572392.19179,-1.378952
1555572392.20742,-3.181183
1555572392.22304,-5.374664
1555572392.23867,-8.213516
1555572392.25429,-11.78204
1555572392.26992,-15.95422
1555572392.28555,-20.42389
1555572392.30117,-24.67229
1555572392.3168,-28.07091
1555572392.33242,-29.98602
1555572392.34805,-29.88132
1555572392.36367,-27.53734
1555572392.3793,-23.06358
1555572392.39493,-16.95074
1555572392.41055,-9.933624
1555572392.42618,-2.791332
1555572392.4418,3.798054
