TS_Machine,hr
1555575042.73382,61.93262
1555575043.70261,61.93262
1555575044.64016,63.99704
1555575045.49957,69.81495
1555575046.32773,72.44947
1555575047.1559,72.44947
1555575048.03094,68.56825
1555575048.95286,65.08173
1555575049.90602,62.94791
1555575050.85919,62.94791
1555575051.73423,68.56825
1555575052.6249,67.3653
1555575053.56244,63.99704
1555575054.48436,65.08173
1555575055.37503,67.3653
1555575056.25007,68.56825
1555575057.12511,68.56825
1555575058.04703,65.08173
1555575059.01582,61.93262
1555575059.96899,62.94789
1555575060.89091,65.08173
1555575061.75032,69.81495
1555575062.62536,68.56825
1555575063.56291,63.99704
1555575064.54733,60.94956
1555575065.563,59.07419
1555575066.53179,61.93262
1555575067.51622,60.94955
1555575068.57876,56.46798
1555575069.56319,60.94956
1555575070.45385,67.3653
1555575071.32889,68.56825
1555575072.25081,65.08173
1555575073.23523,60.94955
1555575074.21965,60.94956
1555575075.18845,61.93262
1555575076.14161,62.94791
1555575077.03228,67.3653
1555575077.8917,69.81495
1555575078.78236,67.3653
1555575079.75116,61.93262
1555575080.71995,61.9326
1555575081.67312,62.94791
1555575082.64192,61.93262
1555575083.53258,67.3653
1555575084.37637,71.10782
1555575085.18891,73.84273
1555575085.9702,76.79646
1555575086.79836,72.44947
1555575087.72028,65.08173
1555575088.7047,60.94955
1555575089.68912,60.94956
1555575090.68916,59.99723
1555575091.64233,62.94791
1555575092.54862,66.20383
1555575093.39241,71.10782
1555575094.26745,68.56825
1555575095.205,63.99704
1555575096.18942,60.94956
1555575097.18946,59.99721
1555575098.09576,66.20383
1555575099.0333,63.99704
1555575099.98647,62.94791
1555575100.95526,61.93262
1555575101.92406,61.93262
1555575102.84598,65.08173
1555575103.72102,68.56825
1555575104.64294,65.08172
1555575105.5961,62.94791
1555575106.58052,60.94956
1555575107.53369,62.94791
1555575108.48686,62.94791
1555575109.42441,63.99704
1555575110.3932,61.9326
1555575111.33074,63.99704
1555575112.25266,65.08173
1555575113.14333,67.3653
1555575114.06525,65.08173
1555575115.01842,62.94791
1555575115.94033,65.08173
1555575116.81537,68.56825
1555575117.64354,72.44947
1555575118.4717,72.44947
1555575119.36237,67.3653
1555575120.28428,65.08173
1555575121.12807,71.10782
1555575121.94061,73.84273
1555575122.75315,73.84275
1555575123.67507,65.08172
1555575124.56573,67.3653
1555575125.42515,69.81496
1555575126.23768,73.84273
1555575127.08147,71.10782
1555575127.97214,67.3653
1555575128.83156,69.81495
1555575129.65972,72.44947
1555575130.48788,72.44947
1555575131.36292,68.56825
1555575132.25359,67.3653
1555575133.08175,72.44947
1555575133.92554,71.10782
1555575134.78496,69.81495
1555575135.67562,67.3653
1555575136.51941,71.10782
1555575137.34757,72.44949
1555575138.20699,69.81495
1555575139.0664,69.81495
1555575139.94144,68.56825
1555575140.75398,73.84273
1555575141.59777,71.10782
1555575142.48844,67.3653
1555575143.3791,67.3653
1555575144.25414,68.56825
1555575145.11356,69.81495
1555575145.97297,69.81495
1555575146.87927,66.20383
1555575147.78556,66.20383
1555575148.70748,65.08173
1555575149.59814,67.3653
1555575150.44193,71.10782
1555575151.31697,68.56825
1555575152.19201,68.56825
1555575153.05143,69.81495
1555575153.87959,72.44947
1555575154.70775,72.44947
1555575155.58279,68.56825
1555575156.48909,66.20383
1555575157.37975,67.3653
1555575158.22354,71.10782
1555575159.12983,66.20383
1555575160.05175,65.08173
1555575160.97367,65.08173
1555575161.87996,66.20383
1555575162.73938,69.81495
1555575163.58316,71.10782
1555575164.45821,68.56825
1555575165.38012,65.08173
1555575166.31767,63.99704
1555575167.19271,68.56825
1555575168.05212,69.81495
1555575168.98967,63.99704
1555575169.94283,62.94791
1555575170.80225,69.81495
1555575171.66166,69.81495
1555575172.56796,66.20383
1555575173.48987,65.08173
1555575174.45867,61.93262
1555575175.36496,66.20383
1555575176.20875,71.10782
1555575177.09942,67.3653
1555575177.99008,67.3653
1555575178.912,65.08173
1555575179.78704,68.56825
1555575180.63083,71.10782
1555575181.55275,65.08173
1555575182.50592,62.94791
1555575183.45909,62.94789
1555575184.34975,67.3653
1555575185.16229,73.84275
1555575186.00608,71.10782
1555575186.91237,66.20383
1555575187.84991,63.99702
1555575188.81871,61.93262
1555575189.75625,63.99704
1555575190.64692,67.3653
1555575191.47508,72.44947
1555575192.3345,69.81495
1555575193.25641,65.08173
1555575194.19396,63.99704
1555575195.16275,61.93262
1555575196.05342,67.3653
1555575196.89721,71.10782
1555575197.70975,73.84273
1555575198.61604,66.20383
1555575199.55358,63.99704
1555575200.45987,66.20383
1555575201.27241,73.84273
1555575202.06932,75.29063
1555575206.96017,83.47439
1555575207.66333,85.3294
1555575208.36649,85.32937
1555575209.1009,81.69833
1555575209.85093,79.99632
1555575210.60097,79.99628
1555575211.36663,78.36371
1555575212.14791,76.79646
1555575212.97608,72.44947
1555575213.83549,69.81495
1555575214.67928,71.10782
1555575215.5387,69.81495
1555575216.35123,73.84273
1555575217.13252,76.79644
1555575217.89818,78.36374
1555575218.69509,75.29063
1555575219.55451,69.81495
1555575220.44517,67.3653
1555575221.35146,66.20383
1555575222.24213,67.3653
1555575223.08592,71.10782
1555575223.91408,72.44947
1555575224.78912,68.56825
1555575225.69542,66.20383
1555575226.60171,66.20383
1555575227.508,66.20383
1555575228.38304,68.56825
1555575229.2112,72.44947
1555575230.02374,73.84273
1555575230.88316,69.81495
1555575231.77382,67.3653
1555575232.69574,65.08173
1555575233.64891,62.94791
1555575234.58645,63.99704
1555575235.49274,66.20383
1555575236.39904,66.20383
1555575237.32095,65.08173
1555575238.27412,62.94791
1555575239.25854,60.94955
1555575240.22734,61.93262
1555575241.16488,63.99704
1555575242.0243,69.81495
1555575242.86809,71.10782
1555575243.68062,73.84273
1555575244.52441,71.10782
1555575245.46196,63.99704
1555575246.44638,60.94956
1555575247.46205,59.07419
1555575248.43084,61.93262
1555575249.39964,61.9326
1555575250.35281,62.94791
1555575251.35285,59.99723
1555575252.32165,61.93262
1555575253.25919,63.99704
1555575254.21236,62.94791
1555575255.11865,66.20383
1555575256.04057,65.08172
1555575257.04062,59.99723
1555575258.05629,59.07419
1555575259.08759,58.17913
1555575260.07201,60.94955
1555575261.00955,63.99704
1555575261.90022,67.3653
1555575262.83776,63.99704
1555575263.79093,62.94791
1555575264.72847,63.99704
1555575265.68164,62.94791
1555575266.63481,62.94791
1555575267.52548,67.3653
1555575268.36927,71.10782
1555575269.22868,69.81495
1555575270.16623,63.99704
1555575271.15065,60.94955
1555575272.11944,61.93262
1555575273.05698,63.99704
1555575274.02578,61.93262
1555575275.0102,60.94956
1555575275.979,61.9326
1555575276.88529,66.20383
1555575277.76033,68.56825
1555575278.66662,66.20383
1555575279.60416,63.99704
1555575280.60421,59.99723
1555575281.52613,65.08173
1555575282.41679,67.3653
1555575283.35434,63.99704
1555575284.27625,65.08173
1555575285.15129,68.56825
1555575286.08884,63.99704
1555575287.07326,60.94955
1555575288.07331,59.99723
1555575289.01085,63.99704
1555575289.91714,66.20383
1555575290.85468,63.99704
1555575291.82348,61.93262
1555575292.72977,66.20383
1555575293.62044,67.3653
1555575294.54235,65.08172
1555575295.46427,65.08173
1555575296.37056,66.20383
1555575297.29248,65.08173
1555575298.16752,68.56825
1555575299.07381,66.20383
1555575300.02698,62.94791
1555575301.02703,59.99723
1555575301.9802,62.94791
1555575302.87087,67.3653
1555575303.76153,67.3653
1555575304.7147,62.94791
1555575305.66787,62.94789
1555575306.58979,65.08173
1555575307.46483,68.56825
1555575308.418,62.94791
1555575309.40242,60.94956
1555575310.41809,59.07419
1555575311.35563,63.99704
1555575312.29318,63.99702
1555575313.24635,62.94791
1555575314.23077,60.94956
1555575315.23081,59.99723
1555575316.16836,63.99704
1555575317.07465,66.20383
1555575317.99657,65.08173
1555575318.94974,62.94789
1555575319.87165,65.08173
1555575320.76232,67.3653
1555575321.71549,62.94791
1555575322.71553,59.99723
1555575323.69995,60.94956
1555575324.62187,65.08173
1555575325.49691,68.56825
1555575326.41883,65.08172
1555575327.34075,65.08173
1555575328.27829,63.99704
1555575329.16896,67.3653
1555575330.01275,71.10782
1555575330.93467,65.08173
1555575331.87221,63.99704
1555575332.88788,59.07419
1555575333.8098,65.08173
1555575334.68484,68.56825
1555575335.60676,65.08173
1555575336.57555,61.93262
1555575337.49747,65.08172
1555575338.40376,66.20383
1555575339.32568,65.08173
1555575340.27885,62.94791
1555575341.24764,61.93262
1555575342.16956,65.08173
1555575343.06023,67.3653
1555575343.99777,63.99704
1555575344.96656,61.93262
1555575345.90411,63.99702
1555575346.84165,63.99704
1555575347.82607,60.94956
1555575348.82612,59.99723
1555575349.73241,66.20383
1555575350.6387,66.20383
1555575351.56062,65.08173
1555575352.52942,61.93262
1555575353.45133,65.08172
1555575361.10794,63.99704
1555575362.04548,63.99704
1555575363.04553,59.99723
1555575364.02995,60.94956
1555575364.95187,65.08172
1555575365.82691,68.56825
1555575366.76445,63.99704
1555575367.74887,60.94956
1555575368.68641,63.99704
1555575369.60833,65.08173
1555575370.59275,60.94956
1555575371.5928,59.99721
1555575372.57722,60.94956
1555575373.48351,66.20383
1555575374.3898,66.20383
1555575375.32735,63.99704
1555575376.26489,63.99704
1555575377.21806,62.94791
1555575378.12435,66.20383
1555575379.04627,65.08173
1555575379.99944,62.94789
1555575381.01511,59.07419
1555575381.9839,61.93262
1555575382.90582,65.08173
1555575383.76524,69.81495
1555575384.70278,63.99704
1555575385.71845,59.07419
1555575386.74975,58.17912
1555575387.70292,62.94791
1555575388.67171,61.93262
1555575389.68739,59.07419
1555575390.73431,57.31077
1555575391.73436,59.99723
1555575392.64065,66.20383
1555575393.60944,61.93262
1555575394.65637,57.31077
1555575395.67204,59.07419
1555575396.64083,61.93262
1555575397.5315,67.3653
1555575398.50029,61.93262
1555575399.54722,57.31077
1555575400.59414,57.31078
1555575401.54731,62.94791
1555575402.56298,59.07418
1555575403.57865,59.07419
1555575404.59433,59.07419
1555575405.53187,63.99704
1555575406.46941,63.99704
1555575407.43821,61.9326
1555575408.39138,62.94791
1555575409.26642,68.56825
1555575410.17271,66.20383
1555575411.12588,62.94791
1555575412.09467,61.93262
1555575413.01659,65.08173
1555575413.90726,67.3653
1555575414.82918,65.08173
1555575415.79797,61.93262
1555575416.82927,58.17912
1555575417.78244,62.94791
1555575418.70436,65.08173
1555575419.62627,65.08173
1555575420.54819,65.08173
1555575421.45448,66.20383
1555575422.3139,69.81495
1555575423.22019,66.20383
1555575424.20461,60.94956
1555575425.15778,62.94789
1555575426.01719,69.81496
1555575427.00161,60.94955
1555575427.97041,61.93262
1555575428.92358,62.94791
1555575429.81424,67.3653
1555575430.68929,68.56825
1555575431.6112,65.08173
1555575432.54875,63.99704
1555575433.43941,67.3653
1555575434.31445,68.56825
1555575435.22074,66.20383
1555575436.17391,62.94791
1555575437.09583,65.08172
1555575437.93962,71.10783
1555575438.84591,66.20383
1555575439.79908,62.94789
1555575440.79913,59.99723
1555575441.7523,62.94791
1555575442.61171,69.81495
1555575443.53363,65.08173
1555575444.47117,63.99704
1555575445.45559,60.94956
1555575446.36189,66.20383
1555575447.29943,63.99702
1555575448.3151,59.07419
1555575449.39328,55.6496
1555575450.33082,63.99704
1555575451.26836,63.99702
1555575452.23716,61.93262
1555575453.2372,59.99723
1555575454.17475,63.99704
1555575455.14354,61.93262
1555575456.12796,60.94955
1555575457.14364,59.07419
1555575458.08118,63.99704
1555575459.0031,65.08173
1555575459.94064,63.99704
1555575460.90943,61.93262
1555575461.8001,67.3653
1555575462.65952,69.81495
1555575463.48768,72.44947
1555575464.37835,67.3653
1555575465.36277,60.94956
1555575466.33156,61.9326
1555575467.28473,62.94791
1555575468.31603,58.17913
1555575469.44108,53.33086
1555575470.488,57.31078
1555575471.40992,65.08173
1555575472.33184,65.08173
1555575473.30063,61.93262
1555575474.33193,58.17912
1555575481.95728,59.99723
1555575482.92608,61.93262
1555575483.81675,67.3653
1555575484.69179,68.56825
1555575485.6137,65.08173
1555575486.59812,60.94956
1555575487.59817,59.99721
1555575488.50446,66.20383
1555575489.44201,63.99704
1555575490.45768,59.07419
1555575491.47335,59.07419
1555575492.41089,63.99704
1555575493.33281,65.08172
1555575494.30161,61.93262
1555575495.28603,60.94956
1555575496.28607,59.99723
1555575497.20799,65.08173
1555575498.08303,68.56825
1555575499.02057,63.99704
1555575499.98937,61.9326
1555575501.00504,59.07419
1555575501.89571,67.3653
1555575502.81763,65.08173
1555575503.75517,63.99704
1555575504.73959,60.94956
1555575505.64588,66.20383
1555575506.55217,66.20383
1555575507.50534,62.94789
1555575508.47414,61.93262
1555575509.44293,61.93262
1555575510.31797,68.56825
1555575511.23989,65.08173
1555575512.20869,61.93262
1555575513.14623,63.99704
1555575514.02127,68.56825
1555575514.91194,67.3653
1555575515.83385,65.08173
1555575516.78702,62.94789
1555575517.75582,61.93262
1555575518.64648,67.3653
1555575519.5059,69.81495
1555575520.41219,66.20383
1555575521.39661,60.94956
1555575522.36541,61.93262
1555575523.28732,65.08173
1555575524.25612,61.93262
1555575525.27179,59.07418
1555575526.28746,59.07419
1555575527.19375,66.20383
1555575528.14692,62.94791
1555575529.1626,59.07419
1555575530.19389,58.17912
1555575531.13144,63.99704
1555575532.08461,62.94791
1555575533.08465,59.99723
1555575534.13158,57.31077
1555575535.10037,61.93262
1555575536.05354,62.94791
1555575537.06921,59.07419
1555575538.08488,59.07418
1555575539.05368,61.93262
1555575540.0381,60.94956
1555575541.05377,59.07419
1555575542.02257,61.9326
1555575542.96011,63.99704
1555575543.83515,68.56825
1555575544.75707,65.08173
1555575545.77274,59.07419
1555575546.83529,56.46798
1555575547.77283,63.99702
1555575548.71038,63.99704
1555575549.72605,59.07419
1555575550.75735,58.17913
1555575551.69489,63.99704
1555575552.61681,65.08173
1555575553.56998,62.94789
1555575554.53877,61.93262
1555575555.50757,61.93262
1555575556.42948,65.08173
1555575557.33578,66.20383
1555575558.27332,63.99704
1555575559.28899,59.07418
1555575560.27341,60.94956
1555575561.25783,60.94956
1555575562.32038,56.46798
1555575563.46106,52.6003
1555575564.50798,57.31078
1555575565.4924,60.94955
1555575566.5237,58.17913
1555575567.53937,59.07419
1555575568.53942,59.99723
1555575569.46134,65.08172
1555575570.41451,62.94791
1555575571.43018,59.07419
1555575572.50835,55.6496
1555575573.47715,61.9326
1555575574.38344,66.20383
1555575575.36786,60.94956
1555575576.35228,60.94956
1555575577.36795,59.07419
1555575578.27425,66.20383
1555575579.19616,65.08172
1555575580.19621,59.99723
1555575581.22751,58.17913
1555575582.18068,62.94791
1555575583.07134,67.3653
1555575584.00889,63.99704
1555575584.96205,62.94789
1555575585.88397,65.08173
1555575586.77464,67.3653
1555575587.64968,68.56825
1555575588.58722,63.99704
1555575589.63415,57.31078
1555575590.58732,62.94791
1555575591.50923,65.08173
1555575592.49365,60.94955
1555575593.50933,59.07419
1555575594.43124,65.08173
1555575595.33754,66.20383
1555575596.27508,63.99704
1555575597.2595,60.94956
1555575598.25955,59.99721
1555575599.16584,66.20383
1555575600.08776,65.08173
1555575601.05655,61.93262
1555575602.00972,62.94791
1555575602.91601,66.20383
1555575603.80668,67.3653
1555575604.74422,63.99704
1555575605.75989,59.07418
1555575606.71306,62.94791
1555575607.61935,66.20383
1555575608.52565,66.20383
1555575609.40069,68.56825
1555575610.30698,66.20383
1555575611.16639,69.81495
1555575612.01018,71.10782
1555575612.82272,73.84275
1555575613.60401,76.79644
1555575614.38529,76.79644
1555575615.1822,75.29063
1555575615.97912,75.29063
1555575616.77603,75.29065
1555575617.61982,71.10782
1555575618.49486,68.56825
1555575619.41678,65.08173
1555575620.32307,66.20383
1555575621.15123,72.44947
1555575622.01065,69.81495
1555575622.91694,66.20383
1555575623.83886,65.08173
1555575624.79202,62.94789
1555575625.66706,68.56827
1555575626.52648,69.81495
1555575627.40152,68.56825
1555575628.32344,65.08173
1555575629.26098,63.99702
1555575630.19852,63.99704
1555575631.04231,71.10782
1555575631.8861,71.10782
1555575632.76114,68.56825
1555575633.68306,65.08173
1555575634.60498,65.08173
1555575635.49565,67.3653
1555575636.33943,71.10782
1555575637.21447,68.56825
1555575638.13639,65.08173
1555575639.07394,63.99704
1555575639.99585,65.08173
1555575640.87089,68.56825
1555575641.73031,69.81495
1555575642.65223,65.08173
1555575643.55852,66.20383
1555575644.51169,62.94791
1555575645.40235,67.3653
1555575646.26177,69.81495
1555575647.19931,63.99704
1555575648.13686,63.99704
1555575649.05877,65.08173
1555575649.94944,67.3653
1555575650.79323,71.10782
1555575651.62139,72.44947
1555575652.51206,67.3653
1555575653.41835,66.20383
1555575654.32464,66.20383
1555575655.21531,67.3653
1555575656.15285,63.99704
1555575657.13727,60.94955
1555575658.12169,60.94956
1555575659.05924,63.99704
1555575659.96553,66.20383
1555575660.90307,63.99704
1555575661.85624,62.94791
1555575662.84066,60.94956
1555575663.76258,65.08172
1555575664.66887,66.20383
1555575665.63767,61.93262
1555575666.62209,60.94956
1555575667.60651,60.94956
1555575668.55968,62.94791
1555575669.46597,66.20383
1555575670.41914,62.94789
1555575671.41918,59.99723
1555575672.4036,60.94956
1555575673.29427,67.3653
1555575674.24744,62.94791
1555575675.16936,65.08173
1555575676.09128,65.08173
1555575676.98194,67.3653
1555575677.87261,67.3653
1555575678.79453,65.08173
1555575679.76332,61.9326
1555575680.63836,68.56825
1555575681.5759,63.99704
1555575682.56032,60.94956
1555575683.59162,58.17913
1555575684.59167,59.99721
1555575685.48234,67.3653
1555575686.41988,63.99704
1555575687.37305,62.94791
1555575688.40435,58.17913
1555575689.37314,61.93262
1555575690.31068,63.99702
1555575691.2951,60.94956
1555575692.34203,57.31078
1555575693.2952,62.94791
1555575694.18586,67.3653
1555575695.13903,62.94791
1555575696.0922,62.94789
1555575697.02975,63.99704
1555575697.92041,67.3653
1555575698.85795,63.99704
1555575699.84238,60.94956
1555575700.8268,60.94956
1555575701.74871,65.08173
1555575702.70188,62.94791
1555575703.71755,59.07418
1555575704.7176,59.99723
1555575705.63952,65.08173
1555575706.57706,63.99704
1555575707.56148,60.94956
1555575708.59278,58.17912
1555575709.56158,61.93262
1555575710.51474,62.94791
1555575711.48354,61.93262
1555575712.49921,59.07418
1555575713.48363,60.94956
1555575714.4368,62.94791
1555575715.32747,67.3653
1555575716.31189,60.94956
1555575717.40569,54.8546
1555575718.48386,55.6496
1555575719.48391,59.99723
1555575720.4527,61.9326
1555575721.46838,59.07419
1555575722.48405,59.07419
1555575723.51535,58.17912
1555575724.48414,61.93262
1555575725.45294,61.93262
1555575726.46861,59.07419
1555575727.49991,58.17912
1555575728.4687,61.93262
1555575729.42187,62.94791
1555575730.42192,59.99723
1555575731.42196,59.99723
1555575732.37513,62.94789
1555575733.2658,67.3653
1555575734.18772,65.08173
1555575735.14089,62.94791
1555575736.10968,61.93262
1555575737.0941,60.94956
1555575738.0629,61.93262
1555575738.96919,66.20383
1555575739.90673,63.99702
1555575740.9224,59.07419
1555575741.92245,59.99723
1555575742.82874,66.20383
1555575743.71941,67.3653
1555575744.65695,63.99704
1555575745.62575,61.93262
1555575746.51641,67.3653
1555575747.40708,67.3653
1555575748.31337,66.20381
1555575749.26654,62.94791
1555575750.15721,67.3653
1555575751.03225,68.56825
1555575751.95416,65.08173
1555575752.90733,62.94791
1555575753.798,67.3653
1555575754.68867,67.3653
1555575755.62621,63.99704
1555575756.61063,60.94956
1555575757.54817,63.99704
1555575758.42321,68.56825
1555575759.31388,67.3653
1555575760.31393,59.99721
1555575761.36085,57.31078
1555575762.32964,61.93262
1555575763.31406,60.94956
1555575764.39224,55.64959
1555575765.45479,56.46798
1555575766.45484,59.99721
1555575767.3455,67.3653
1555575768.26742,65.08173
1555575769.29872,58.17913
1555575770.34564,57.31078
1555575771.33006,60.94955
1555575772.28323,62.94791
1555575773.31453,58.17913
1555575774.37708,56.46798
1555575775.37712,59.99721
1555575776.33029,62.94791
1555575777.31471,60.94956
1555575778.33039,59.07419
1555575779.26793,63.99704
1555575780.12734,69.81495
1555575781.08051,62.94789
1555575782.04931,61.93262
1555575783.03373,60.94956
1555575783.95565,65.08173
1555575784.86194,66.20383
1555575785.86198,59.99723
1555575786.90891,57.31077
1555575787.92458,59.07419
1555575788.8465,65.08173
1555575789.78404,63.99704
1555575790.70596,65.08173
1555575791.59662,67.3653
1555575792.50292,66.20383
1555575793.61234,54.082
1555575794.7999,50.52397
1555575795.92495,53.33087
1555575796.89374,61.93262
1555575797.92504,58.17912
1555575799.00322,55.6496
1555575799.95639,62.94791
1555575800.92518,61.93262
1555575801.94085,59.07418
1555575802.98778,57.31078
1555575803.94095,62.94791
1555575804.90974,61.93262
1555575805.92541,59.07418
1555575806.98796,56.46798
1555575808.01926,58.17913
1555575808.98806,61.9326
1555575809.95685,61.93262
1555575811.03502,55.6496
1555575812.1132,55.64959
1555575813.1445,58.17913
1555575814.05079,66.20383
1555575815.01958,61.93262
1555575815.98838,61.93262
1555575816.98843,59.99721
1555575817.95722,61.93262
1555575818.84789,67.3653
1555575819.81668,61.93262
1555575820.84798,58.17913
1555575821.87928,58.17912
1555575822.83245,62.94791
1555575823.80124,61.93262
1555575824.83254,58.17913
1555575825.87946,57.31077
1555575826.86388,60.94956
1555575827.80143,63.99704
1555575828.78585,60.94956
1555575829.83277,57.31077
1555575830.86407,58.17913
1555575831.80161,63.99704
1555575832.77041,61.93262
1555575833.84858,55.64959
1555575834.833,60.94956
1555575835.77055,63.99704
1555575836.84872,55.64959
1555575837.9269,55.6496
1555575838.95819,58.17913
1555575839.92699,61.93262
1555575840.94266,59.07418
1555575842.14584,49.86783
1555575843.31777,51.19762
1555575844.4272,54.082
1555575845.55225,53.33087
1555575846.6148,56.46796
1555575847.6461,58.17913
1555575848.53676,67.3653
1555575849.44305,66.20383
1555575850.42747,60.94956
1555575851.39627,61.93262
1555575852.36506,61.9326
1555575853.25573,67.3653
1555575854.22453,61.93262
1555575855.20895,60.94956
1555575856.19337,60.94956
1555575857.08403,67.3653
1555575858.0372,62.94791
1555575859.006,61.9326
1555575859.99042,60.94956
1555575860.89671,66.20383
1555575861.77175,68.56825
1555575862.74054,61.93262
1555575863.70934,61.93262
1555575864.64688,63.99704
1555575865.5688,65.08173
1555575866.55322,60.94955
1555575867.55327,59.99723
1555575868.53769,60.94956
1555575869.45961,65.08173
1555575870.41277,62.94791
1555575871.38157,61.9326
1555575872.35036,61.93262
1555575873.25666,66.20383
1555575874.20983,62.94791
1555575875.24112,58.17913
1555575876.27242,58.17912
1555575877.24122,61.93262
1555575878.17876,63.99704
1555575879.21006,58.17913
1555575880.25698,57.31077
1555575881.21015,62.94791
1555575882.10082,67.3653
1555575883.06961,61.93262
1555575884.10091,58.17913
1555575885.11658,59.07418
1555575886.101,60.94956
1555575886.99167,67.3653
1555575887.91359,65.08173
1555575888.96051,57.31078
1555575890.06994,54.082
1555575891.08561,59.07419
1555575891.9919,66.20383
1555575892.92944,63.99704
1555575893.89824,61.93262
1555575894.85141,62.94789
1555575895.77332,65.08173
1555575896.8515,55.6496
1555575898.03905,50.52397
1555575899.21098,51.19764
1555575900.21103,59.99721
1555575901.25795,57.31078
1555575902.33613,55.6496
1555575903.42993,54.8546
1555575904.3831,62.94791
1555575905.36752,60.94956
1555575906.38319,59.07418
1555575907.39886,59.07419
1555575908.33641,63.99704
1555575909.22707,67.3653
1555575910.16462,63.99704
1555575911.16466,59.99723
1555575912.19596,58.17912
1555575913.1335,63.99704
1555575914.07105,63.99704
1555575915.08672,59.07419
1555575916.11802,58.17912
1555575917.13369,59.07419
1555575918.02435,67.3653
1555575918.9619,63.99704
1555575919.94632,60.94956
1555575920.88386,63.99704
1555575921.82141,63.99704
1555575922.77458,62.94789
1555575923.71212,63.99704
1555575924.66529,62.94791
1555575925.55595,67.3653
1555575926.52475,61.93262
1555575927.54042,59.07419
1555575928.47796,63.99704
1555575929.39988,65.08172
1555575930.39993,59.99723
1555575931.4156,59.07419
1555575932.35314,63.99704
1555575933.27506,65.08173
1555575934.29073,59.07418
1555575935.32203,58.17913
1555575936.29083,61.93262
1555575937.18149,67.3653
1555575938.08778,66.20383
1555575939.04095,62.94791
1555575939.9785,63.99704
1555575940.88479,66.20381
1555575941.83796,62.94791
1555575942.88488,57.31078
1555575943.8693,60.94956
1555575944.80685,63.99704
1555575945.76001,62.94789
1555575946.74444,60.94956
1555575947.71323,61.93262
1555575948.63515,65.08173
1555575949.61957,60.94956
1555575950.65087,58.17912
1555575951.72904,55.6496
1555575952.69784,61.93262
1555575953.651,62.94791
1555575954.66668,59.07418
1555575955.7136,57.31078
1555575956.65114,63.99704
1555575957.58869,63.99704
1555575958.57311,60.94956
1555575959.60441,58.17912
1555575960.58883,60.94956
1555575961.55762,61.93262
1555575962.55767,59.99723
1555575963.54209,60.94955
1555575964.49526,62.94791
1555575965.41717,65.08173
1555575966.4016,60.94956
1555575967.47977,55.64959
1555575968.66733,50.52398
1555575969.7455,55.64959
1555575970.80805,56.46798
1555575971.9331,53.33086
1555575973.04253,54.08201
1555575974.0582,59.07419
1555575975.05825,59.99721
1555575976.15205,54.85461
1555575977.23022,55.64959
1555575978.19902,61.93262
1555575979.10531,66.20383
1555575980.04285,63.99704
1555575981.02727,60.94956
1555575982.01169,60.94956
1555575982.93361,65.08172
1555575983.96491,58.17913
1555575985.08996,53.33087
1555575986.18376,54.8546
1555575987.15256,61.93262
1555575988.16823,59.07419
1555575989.23078,56.46796
1555575990.29333,56.46798
1555575991.2465,62.94791
1555575992.15279,66.20383
1555575993.12158,61.9326
1555575994.13725,59.07419
1555575995.09042,62.94791
1555575996.04359,62.94791
1555575997.05927,59.07419
1555575998.10619,57.31077
1555575999.09061,60.94956
1555575999.9969,66.20383
1555576000.93444,63.99704
1555576001.90324,61.93262
1555576002.90329,59.99721
1555576003.8252,65.08173
1555576004.71587,67.3653
1555576005.63779,65.08173
1555576006.54408,66.20383
1555576007.40349,69.81495
1555576008.24728,71.10782
1555576009.15358,66.20383
1555576015.0601,51.19762
1555576016.1539,54.8546
1555576017.2477,54.85461
1555576018.29462,57.31078
1555576019.24779,62.94789
1555576020.12283,68.56825
1555576021.10725,60.94956
1555576022.24793,52.60031
1555576023.35736,54.082
1555576024.32615,61.93262
1555576025.34183,59.07419
1555576026.37312,58.17912
1555576027.38879,59.07419
1555576028.32634,63.99704
1555576029.217,67.3653
1555576030.1858,61.93262
1555576031.24835,56.46796
1555576032.32652,55.6496
1555576033.29532,61.93262
1555576034.24849,62.94791
1555576035.24853,59.99721
1555576036.24858,59.99723
1555576037.18612,63.99704
1555576038.17054,60.94956
1555576039.18622,59.07418
1555576040.23314,57.31078
1555576041.26444,58.17913
1555576042.20198,63.99704
1555576043.15515,62.94789
1555576044.17082,59.07419
1555576045.249,55.6496
1555576046.24904,59.99721
1555576047.18659,63.99704
1555576048.13976,62.94791
1555576049.1398,59.99723
1555576050.18673,57.31078
1555576051.10864,65.08172
1555576052.07744,61.93262
1555576053.07748,59.99723
1555576054.09316,59.07419
1555576055.04633,62.94791
1555576055.95262,66.20383
1555576056.95266,59.99721
1555576057.95271,59.99723
1555576058.93713,60.94956
1555576059.85905,65.08173
1555576060.79659,63.99704
1555576061.78101,60.94955
1555576062.76543,60.94956
1555576063.74985,60.94956
1555576064.65615,66.20383
1555576065.59369,63.99704
1555576066.57811,60.94956
1555576067.59378,59.07418
1555576068.54695,62.94791
1555576069.43762,67.3653
1555576070.40641,61.93262
1555576071.40646,59.99723
1555576072.39088,60.94955
1555576073.32842,63.99704
1555576074.23471,66.20383
1555576075.18788,62.94791
1555576076.21918,58.17913
1555576077.23485,59.07418
1555576078.18802,62.94791
1555576079.14119,62.94791
1555576080.12561,60.94956
1555576081.14128,59.07419
1555576082.11008,61.9326
1555576083.00075,67.3653
