TS_Machine,ax,ay,az
1555571846.30712,-65,2,7
1555571846.33837,-65,3,7
1555571846.36962,-65,3,7
1555571846.40087,-65,3,7
1555571846.43212,-65,3,7
1555571846.46337,-65,3,7
1555571846.49463,-65,3,7
1555571846.52588,-65,3,7
1555571846.55713,-65,2,7
1555571846.58838,-65,3,7
1555571846.61963,-65,3,7
1555571846.65088,-65,2,7
1555571846.68213,-65,3,7
1555571846.71339,-65,2,7
1555571846.74464,-65,3,7
1555571846.77589,-65,3,7
1555571846.80714,-65,3,7
1555571846.83839,-65,3,7
1555571846.86964,-65,3,7
1555571846.90089,-65,3,7
1555571846.93215,-65,3,7
1555571846.9634,-65,2,7
1555571846.99465,-65,2,7
1555571847.0259,-65,3,7
1555571847.05715,-65,3,7
1555571847.0884,-65,2,7
1555571847.11966,-65,3,7
1555571847.15091,-65,3,7
1555571847.18216,-65,3,7
1555571847.21341,-65,3,7
1555571847.24466,-65,2,7
1555571847.27591,-65,3,7
1555571847.30716,-65,3,7
1555571847.33842,-65,3,7
1555571847.36967,-65,3,7
1555571847.40092,-65,3,7
1555571847.43217,-65,3,7
1555571847.46342,-65,3,7
1555571847.49467,-65,3,7
1555571847.52592,-65,3,7
1555571847.55718,-65,3,7
1555571847.58843,-65,3,7
1555571847.61968,-65,3,7
1555571847.65093,-65,3,7
1555571847.68218,-65,3,7
1555571847.71343,-65,3,7
1555571847.74468,-65,2,7
1555571847.77594,-65,3,7
1555571847.80719,-65,3,7
1555571847.83844,-65,2,7
1555571847.86969,-65,3,7
1555571847.90094,-65,3,7
1555571847.93219,-65,2,7
1555571847.96344,-65,3,7
1555571847.9947,-65,3,7
1555571848.02595,-65,3,7
1555571848.0572,-65,3,7
1555571848.08845,-65,2,7
1555571848.1197,-65,2,7
1555571848.15095,-65,3,7
1555571848.1822,-65,3,7
1555571848.21346,-65,3,7
1555571848.24471,-65,3,7
1555571848.27596,-65,2,7
1555571848.30721,-65,3,7
1555571848.33846,-65,3,7
1555571848.36971,-65,2,7
1555571848.40096,-65,3,7
1555571848.43222,-65,3,7
1555571848.46347,-65,2,7
1555571848.49472,-65,3,7
1555571848.52597,-65,2,7
1555571848.55722,-65,3,7
1555571848.58847,-65,3,7
1555571848.61972,-65,3,7
1555571848.65098,-65,3,7
1555571848.68223,-65,2,7
1555571848.71348,-65,3,7
1555571848.74473,-65,3,7
1555571848.77598,-66,2,7
1555571848.80723,-65,3,7
1555571848.83848,-65,2,7
1555571848.86974,-65,3,7
1555571848.90099,-65,3,7
1555571848.93224,-65,3,7
1555571848.96349,-65,2,7
1555571848.99474,-65,3,7
1555571849.02599,-65,3,7
1555571849.05724,-65,3,7
1555571849.0885,-65,3,7
1555571849.11975,-65,3,7
1555571849.151,-65,2,7
1555571849.18225,-65,3,7
1555571849.2135,-65,3,7
1555571849.24475,-65,3,7
1555571849.27601,-65,2,7
1555571849.30726,-65,3,7
1555571849.33851,-65,2,7
1555571849.36976,-65,3,7
1555571849.40101,-65,3,7
1555571849.43226,-65,3,7
1555571849.46351,-65,3,7
1555571849.49477,-65,2,7
1555571849.52602,-65,3,7
1555571849.55727,-65,2,7
1555571849.58852,-65,3,7
1555571849.61977,-65,3,7
1555571849.65102,-65,3,7
1555571849.68227,-65,2,7
1555571849.71353,-65,3,7
1555571849.74478,-65,3,7
1555571849.77603,-65,2,7
1555571849.80728,-65,3,7
1555571849.83853,-65,3,7
1555571849.86978,-65,3,7
1555571849.90103,-65,3,7
1555571849.93229,-65,3,7
1555571849.96354,-65,3,7
1555571849.99479,-65,3,7
1555571850.02604,-65,3,7
1555571850.05729,-65,2,7
1555571850.08854,-65,3,7
1555571850.11979,-65,3,7
1555571850.15105,-66,3,6
1555571850.1823,-65,3,7
1555571850.21355,-65,3,7
1555571850.2448,-65,3,7
1555571850.27605,-65,3,7
1555571850.3073,-65,3,8
1555571850.33855,-65,3,7
1555571850.36981,-66,3,5
1555571850.40106,-65,3,7
1555571850.43231,-65,3,6
1555571850.46356,-65,3,5
1555571850.49481,-66,3,4
1555571850.52606,-65,3,5
1555571850.55731,-65,3,6
1555571850.58857,-65,3,6
1555571850.61982,-65,3,9
1555571850.65107,-64,3,6
1555571850.68232,-65,3,3
1555571850.71357,-64,3,2
1555571850.74482,-61,2,1
1555571850.77607,-62,4,-10
1555571850.80733,-63,3,-16
1555571850.83858,-63,3,-25
1555571850.86983,-59,3,-28
1555571850.90108,-56,3,-32
1555571850.93233,-56,1,-39
1555571850.96358,-56,3,-42
1555571850.99483,-53,3,-44
1555571851.02609,-51,3,-44
1555571851.05734,-51,3,-43
1555571851.08859,-52,2,-42
1555571851.11984,-51,3,-39
1555571851.15109,-50,3,-38
1555571851.18234,-51,4,-39
1555571851.21359,-45,5,-38
1555571851.24485,-45,3,-44
1555571851.2761,-54,2,-53
1555571851.30735,-46,3,-52
1555571851.3386,-41,3,-52
1555571851.36985,-42,4,-52
1555571851.4011,-42,4,-51
1555571851.43235,-41,4,-51
1555571851.46361,-43,4,-51
1555571851.49486,-44,4,-51
1555571851.52611,-46,4,-49
1555571851.55736,-47,3,-48
1555571851.58861,-49,4,-44
1555571851.61986,-51,4,-42
1555571851.65111,-54,3,-36
1555571851.68237,-56,3,-32
1555571851.71362,-57,3,-31
1555571851.74487,-59,3,-32
1555571851.77612,-61,3,-31
1555571851.80737,-60,2,-21
1555571851.83862,-60,2,-14
1555571851.86987,-58,5,-8
1555571851.90113,-54,4,-14
1555571851.93238,-57,2,-29
1555571851.96363,-55,2,-34
1555571851.99488,-50,2,-45
1555571852.02613,-47,3,-48
1555571852.05738,-46,3,-54
1555571852.08864,-43,3,-56
1555571852.11989,-39,4,-53
1555571852.15114,-41,3,-52
1555571852.18239,-39,5,-50
1555571852.21364,-38,4,-50
1555571852.24489,-40,2,-54
1555571852.27614,-40,4,-51
1555571852.3074,-31,7,-46
1555571852.33865,-35,5,-55
1555571852.3699,-35,5,-61
1555571852.40115,-34,3,-57
1555571852.4324,-34,4,-55
1555571852.46365,-35,8,-52
1555571852.4949,-36,6,-59
1555571852.52616,-33,5,-59
1555571852.55741,-30,6,-57
1555571852.58866,-29,6,-58
1555571852.61991,-29,6,-60
1555571852.65116,-29,7,-59
1555571852.68241,-30,7,-56
1555571852.71366,-31,7,-55
1555571852.74492,-32,7,-55
1555571852.77617,-32,8,-54
1555571852.80742,-32,7,-56
1555571852.83867,-31,8,-57
1555571852.86992,-31,8,-56
1555571852.90117,-31,8,-56
1555571852.93242,-32,9,-56
1555571852.96368,-30,9,-56
1555571852.99493,-31,9,-56
1555571853.02618,-31,9,-57
1555571853.05743,-31,9,-56
1555571853.08868,-31,9,-55
1555571853.11993,-32,9,-57
1555571853.15118,-32,10,-55
1555571853.18244,-32,10,-54
1555571853.21369,-32,10,-56
1555571853.24494,-32,10,-55
1555571853.27619,-32,10,-55
1555571853.30744,-32,10,-56
1555571853.33869,-32,10,-55
1555571853.36994,-32,11,-55
1555571853.4012,-31,11,-56
1555571853.43245,-31,11,-55
1555571853.4637,-31,12,-56
1555571853.49495,-31,12,-55
1555571853.5262,-31,12,-56
1555571853.55745,-31,13,-55
1555571853.5887,-30,12,-55
1555571853.61996,-30,13,-56
1555571853.65121,-31,13,-57
1555571853.68246,-30,14,-55
1555571853.71371,-30,15,-54
1555571853.74496,-30,16,-56
1555571853.77621,-29,15,-53
1555571853.80746,-30,15,-56
1555571853.83872,-30,16,-55
1555571853.86997,-29,17,-54
1555571853.90122,-30,18,-56
1555571853.93247,-30,17,-56
1555571853.96372,-29,17,-54
1555571853.99497,-30,18,-56
1555571854.02622,-30,18,-56
1555571854.05748,-29,18,-54
1555571854.08873,-30,19,-55
1555571854.11998,-30,18,-55
1555571854.15123,-29,19,-52
1555571854.18248,-31,20,-58
1555571854.21373,-30,20,-56
1555571854.24498,-29,20,-52
1555571854.27624,-30,20,-54
1555571854.30749,-30,20,-53
1555571854.33874,-29,21,-51
1555571854.36999,-32,23,-59
1555571854.40124,-30,23,-54
1555571854.43249,-29,25,-47
1555571854.46375,-30,26,-52
1555571854.495,-30,24,-50
1555571854.52625,-30,25,-50
1555571854.5575,-30,26,-54
1555571854.58875,-28,26,-53
1555571854.62,-29,25,-51
1555571854.65125,-27,26,-50
1555571854.68251,-28,34,-52
1555571854.71376,-26,29,-52
1555571854.74501,-27,26,-52
1555571854.77626,-27,31,-51
1555571854.80751,-26,32,-51
1555571854.83876,-27,29,-51
1555571854.87001,-27,29,-51
1555571854.90127,-26,33,-53
1555571854.93252,-26,33,-52
1555571854.96377,-27,33,-54
1555571854.99502,-28,33,-51
1555571855.02627,-28,35,-52
1555571855.05752,-28,32,-51
1555571855.08877,-31,30,-51
1555571855.12003,-24,31,-48
1555571855.15128,-22,32,-47
1555571855.18253,-26,30,-50
1555571855.21378,-22,29,-48
1555571855.24503,-24,34,-48
1555571855.27628,-24,27,-51
1555571855.30753,-22,34,-49
1555571855.33879,-25,38,-51
1555571855.37004,-24,29,-53
1555571855.40129,-21,33,-52
1555571855.43254,-26,33,-52
1555571855.46379,-21,30,-52
1555571855.49504,-22,36,-54
1555571855.52629,-18,28,-56
1555571855.55755,-20,28,-54
1555571855.5888,-23,34,-53
1555571855.62005,-19,33,-55
1555571855.6513,-12,31,-51
1555571855.68255,-13,31,-52
1555571855.7138,-13,30,-50
1555571855.74505,-10,31,-50
1555571855.77631,-7,29,-49
1555571855.80756,-9,28,-48
1555571855.83881,-6,31,-51
1555571855.87006,-5,32,-53
1555571855.90131,-1,33,-57
1555571855.93256,9,36,-63
1555571855.96381,15,37,-60
1555571855.99507,14,34,-59
1555571856.02632,13,33,-52
1555571856.05757,13,34,-52
1555571856.08882,11,34,-53
1555571856.12007,10,35,-51
1555571856.15132,9,34,-54
1555571856.18257,8,31,-56
1555571856.21383,9,31,-53
1555571856.24508,6,33,-53
1555571856.27633,6,32,-52
1555571856.30758,10,32,-54
1555571856.33883,8,36,-60
1555571856.37008,7,33,-60
1555571856.40133,9,33,-51
1555571856.43259,9,34,-52
1555571856.46384,6,34,-63
1555571856.49509,9,33,-61
1555571856.52634,7,35,-57
1555571856.55759,1,32,-60
1555571856.58884,2,29,-55
1555571856.6201,5,32,-54
1555571856.65135,-5,33,-54
1555571856.6826,-8,30,-62
1555571856.71385,-9,28,-64
1555571856.7451,-7,28,-64
1555571856.77635,-14,26,-68
1555571856.8076,-18,25,-73
1555571856.83886,-18,25,-77
1555571856.87011,-34,20,-78
1555571856.90136,-37,15,-74
1555571856.93261,-53,18,-63
1555571856.96386,-55,17,-63
1555571856.99511,-58,8,-61
1555571857.02636,-60,10,-57
1555571857.05762,-49,4,-40
1555571857.08887,-49,-6,-32
1555571857.12012,-56,-3,-28
1555571857.15137,-48,-20,-28
1555571857.18262,-55,-20,-17
1555571857.21387,-42,-16,-13
1555571857.24512,-41,-26,-8
1555571857.27638,-49,-12,18
1555571857.30763,-39,-10,23
1555571857.33888,-12,-17,21
1555571857.37013,-12,-15,23
1555571857.40138,-13,-14,25
1555571857.43263,-10,-14,26
1555571857.46388,-23,-24,31
1555571857.49514,-29,-32,33
1555571857.52639,-46,-30,36
1555571857.55764,-50,-27,40
1555571857.58889,-54,-25,42
1555571857.62014,-75,-8,40
1555571857.65139,-78,-11,34
1555571857.68264,-81,-15,28
1555571857.7139,-79,-13,27
1555571857.74515,-63,-13,27
1555571857.7764,-63,-10,23
1555571857.80765,-64,-14,13
1555571857.8389,-64,-13,16
1555571857.87015,-55,-13,31
1555571857.9014,-54,-15,30
1555571857.93266,-57,-16,26
1555571857.96391,-52,-18,22
1555571857.99516,-56,-16,19
1555571858.02641,-60,-19,22
1555571858.05766,-58,-19,22
1555571858.08891,-55,-15,30
1555571858.12016,-56,-14,31
1555571858.15142,-61,-13,27
1555571858.18267,-60,-13,26
1555571858.21392,-55,-15,28
1555571858.24517,-56,-11,32
1555571858.27642,-49,-15,33
1555571858.30767,-48,-18,33
1555571858.33892,-49,-14,37
1555571858.37018,-51,-18,28
1555571858.40143,-57,-15,27
1555571858.43268,-58,-15,25
1555571858.46393,-55,-17,25
1555571858.49518,-52,-17,31
1555571858.52643,-52,-15,29
1555571858.55768,-56,-14,25
1555571858.58894,-64,-10,28
1555571858.62019,-64,-13,25
1555571858.65144,-63,-14,22
1555571858.68269,-62,-12,23
1555571858.71394,-60,-12,21
1555571858.74519,-61,-12,21
1555571858.77644,-60,-10,26
1555571858.8077,-59,-14,26
1555571858.83895,-63,-11,27
1555571858.8702,-59,-12,27
1555571858.90145,-56,-14,23
1555571858.9327,-56,-11,25
1555571858.96395,-54,-14,26
1555571858.9952,-54,-15,25
1555571859.02646,-60,-12,24
1555571859.05771,-60,-14,25
1555571859.08896,-57,-15,28
1555571859.12021,-54,-13,28
1555571859.15146,-50,-13,26
1555571859.18271,-51,-12,27
1555571859.21396,-54,-10,32
1555571859.24522,-62,-10,24
1555571859.27647,-72,-6,22
1555571859.30772,-69,-13,27
1555571859.33897,-61,-13,34
1555571859.37022,-52,-13,36
1555571859.40147,-51,-14,28
1555571859.43273,-51,-10,27
1555571859.46398,-51,-7,33
1555571859.49523,-52,-14,30
1555571859.52648,-51,-13,35
1555571859.55773,-57,-10,33
1555571859.58898,-55,-12,28
1555571859.62023,-62,-10,23
1555571859.65149,-61,-9,22
1555571859.68274,-64,-11,19
1555571859.71399,-62,-9,28
1555571859.74524,-61,-9,27
1555571859.77649,-59,-11,25
1555571859.80774,-57,-12,23
1555571859.83899,-59,-10,19
1555571859.87025,-59,-10,23
1555571859.9015,-62,-8,25
1555571859.93275,-62,-9,22
1555571859.964,-61,-11,23
1555571859.99525,-60,-11,25
1555571860.0265,-60,-9,24
1555571860.05775,-58,-11,23
1555571860.08901,-58,-10,24
1555571860.12026,-60,-10,22
1555571860.15151,-60,-9,21
1555571860.18276,-60,-10,26
1555571860.21401,-60,-9,26
1555571860.24526,-62,-11,24
1555571860.27651,-60,-11,24
1555571860.30777,-59,-8,26
1555571860.33902,-59,-8,25
1555571860.37027,-60,-10,25
1555571860.40152,-59,-10,27
1555571860.43277,-58,-11,26
1555571860.46402,-57,-10,27
1555571860.49527,-57,-9,27
1555571860.52653,-57,-10,27
1555571860.55778,-58,-9,27
1555571860.58903,-60,-10,26
1555571860.62028,-59,-11,26
1555571860.65153,-59,-10,27
1555571860.68278,-59,-9,27
1555571860.71403,-59,-10,27
1555571860.74529,-58,-10,28
1555571860.77654,-55,-7,31
1555571860.80779,-57,-8,27
1555571860.83904,-60,-11,23
1555571860.87029,-61,-8,25
1555571860.90154,-59,-11,25
1555571860.93279,-58,-12,25
1555571860.96405,-59,-11,25
1555571860.9953,-61,-10,24
1555571861.02655,-59,-10,26
1555571861.0578,-58,-8,28
1555571861.08905,-60,-8,28
1555571861.1203,-60,-10,27
1555571861.15155,-57,-10,27
1555571861.18281,-58,-7,27
1555571861.21406,-58,-9,27
1555571861.24531,-57,-12,26
1555571861.27656,-57,-8,30
1555571861.30781,-64,-11,27
1555571861.33906,-62,-14,30
1555571861.37031,-54,-11,33
1555571861.40157,-43,-12,30
1555571861.43282,-45,-13,32
1555571861.46407,-57,-10,34
1555571861.49532,-54,-14,35
1555571861.52657,-48,-16,39
1555571861.55782,-51,-13,36
1555571861.58908,-65,-12,24
1555571861.62033,-53,-17,34
1555571861.65158,-36,-15,52
1555571861.68283,-33,-15,50
1555571861.71408,-57,-11,28
1555571861.74533,-43,-15,46
1555571861.77658,-30,-18,55
1555571861.80784,-45,-15,40
1555571861.83909,-60,-12,32
1555571861.87034,-42,-16,48
1555571861.90159,-27,-21,56
1555571861.93284,-49,-15,37
1555571861.96409,-53,-13,35
1555571861.99534,-34,-15,48
1555571862.0266,-31,-18,50
1555571862.05785,-43,-15,40
1555571862.0891,-54,-10,40
1555571862.12035,-44,-13,45
1555571862.1516,-40,-19,41
1555571862.18285,-49,-11,38
1555571862.2141,-43,-12,47
1555571862.24536,-41,-16,44
1555571862.27661,-53,-14,39
1555571862.30786,-51,-12,37
1555571862.33911,-48,-12,41
1555571862.37036,-46,-13,41
1555571862.40161,-49,-11,33
1555571862.43286,-47,-11,32
1555571862.46412,-60,-8,32
1555571862.49537,-64,-4,28
1555571862.52662,-60,-12,30
1555571862.55787,-63,-8,30
1555571862.58912,-65,-9,26
1555571862.62037,-60,-12,28
1555571862.65162,-62,-10,33
1555571862.68288,-61,-11,33
1555571862.71413,-58,-12,34
1555571862.74538,-48,-11,38
1555571862.77663,-43,-12,37
1555571862.80788,-43,-12,36
1555571862.83913,-34,-13,41
1555571862.87038,-34,-13,45
1555571862.90164,-41,-12,46
1555571862.93289,-45,-13,43
1555571862.96414,-45,-13,40
1555571862.99539,-41,-12,43
1555571863.02664,-43,-11,39
1555571863.05789,-47,-12,40
1555571863.08914,-46,-11,44
1555571863.1204,-50,-9,44
1555571863.15165,-56,-10,39
1555571863.1829,-58,-9,38
1555571863.21415,-57,-8,39
1555571863.2454,-52,-10,39
1555571863.27665,-48,-8,42
1555571863.3079,-47,-9,40
1555571863.33916,-50,-8,33
1555571863.37041,-52,-11,30
1555571863.40166,-59,-10,37
1555571863.43291,-44,-13,41
1555571863.46416,-50,-9,42
1555571863.49541,-48,-7,40
1555571863.52666,-48,-6,34
1555571863.55792,-51,-8,30
1555571863.58917,-52,-10,27
1555571863.62042,-57,-8,21
1555571863.65167,-60,-7,22
1555571863.68292,-63,-8,28
1555571863.71417,-61,-11,31
1555571863.74542,-57,-12,34
1555571863.77668,-57,-10,33
1555571863.80793,-57,-6,29
1555571863.83918,-59,-5,30
1555571863.87043,-53,-7,30
1555571863.90168,-64,-5,23
1555571863.93293,-63,-5,23
1555571863.96419,-59,-9,26
1555571863.99544,-59,-10,28
1555571864.02669,-62,-6,26
1555571864.05794,-59,-8,27
1555571864.08919,-60,-3,29
1555571864.12044,-60,-4,29
1555571864.15169,-56,-6,28
1555571864.18295,-54,-8,28
1555571864.2142,-54,-10,25
1555571864.24545,-62,-2,29
1555571864.2767,-67,-6,22
1555571864.30795,-63,-9,21
1555571864.3392,-61,-8,22
1555571864.37045,-54,-8,28
1555571864.40171,-52,-8,30
1555571864.43296,-54,-4,24
1555571864.46421,-64,-1,27
1555571864.49546,-65,-3,20
1555571864.52671,-57,-7,26
1555571864.55796,-54,-1,38
1555571864.58921,-56,-3,32
1555571864.62047,-60,-9,32
1555571864.65172,-62,-5,36
1555571864.68297,-63,-8,31
1555571864.71422,-57,-11,26
1555571864.74547,-57,-8,29
1555571864.77672,-54,-4,34
1555571864.80797,-50,-7,35
1555571864.83923,-46,-7,38
1555571864.87048,-49,-6,35
1555571864.90173,-57,-4,30
1555571864.93298,-60,-3,27
1555571864.96423,-56,-7,31
1555571864.99548,-55,-6,33
1555571865.02673,-57,-5,34
1555571865.05799,-55,-7,35
1555571865.08924,-56,-7,34
1555571865.12049,-55,-4,36
1555571865.15174,-54,-6,35
1555571865.18299,-51,-6,35
1555571865.21424,-53,-3,36
1555571865.24549,-52,-3,38
1555571865.27675,-52,-4,39
1555571865.308,-55,-5,36
1555571865.33925,-54,-4,36
1555571865.3705,-52,-9,34
1555571865.40175,-53,-9,35
1555571865.433,-57,-6,35
1555571865.46425,-57,-8,34
1555571865.49551,-53,-10,34
1555571865.52676,-51,-11,33
1555571865.55801,-52,-9,35
1555571865.58926,-51,-4,37
1555571865.62051,-51,-4,37
1555571865.65176,-50,-1,37
1555571865.68301,-51,-3,35
1555571865.71427,-56,-6,33
1555571865.74552,-55,-8,35
1555571865.77677,-55,-9,38
1555571865.80802,-53,-9,40
1555571865.83927,-53,-9,42
1555571865.87052,-52,-5,47
1555571865.90177,-48,-7,46
1555571865.93303,-44,-9,43
1555571865.96428,-52,-8,38
1555571865.99553,-47,-8,36
1555571866.02678,-47,-11,35
1555571866.05803,-45,-7,43
1555571866.08928,-41,-6,47
1555571866.12053,-42,-11,42
1555571866.15179,-43,-11,41
1555571866.18304,-49,-3,44
1555571866.21429,-48,-5,44
1555571866.24554,-48,-9,39
1555571866.27679,-51,-5,40
1555571866.30804,-55,-5,39
1555571866.33929,-52,-7,39
1555571866.37055,-53,-5,42
1555571866.4018,-55,-5,42
1555571866.43305,-54,-9,39
1555571866.4643,-56,-8,39
1555571866.49555,-55,-9,38
1555571866.5268,-54,-11,32
1555571866.55805,-52,-9,37
1555571866.58931,-44,-13,44
1555571866.62056,-43,-15,41
1555571866.65181,-39,-9,44
1555571866.68306,-43,-7,38
1555571866.71431,-59,-12,20
1555571866.74556,-60,-11,22
1555571866.77682,-56,-10,21
1555571866.80807,-59,-11,20
1555571866.83932,-61,-11,21
1555571866.87057,-55,-13,23
1555571866.90182,-56,-12,25
1555571866.93307,-64,-8,26
1555571866.96432,-67,-7,21
1555571866.99558,-65,-8,19
1555571867.02683,-64,-7,20
1555571867.05808,-64,-8,17
1555571867.08933,-69,-10,17
1555571867.12058,-62,-11,30
1555571867.15183,-59,-11,26
1555571867.18308,-64,-11,16
1555571867.21434,-72,-5,21
1555571867.24559,-68,-7,21
1555571867.27684,-60,-13,19
1555571867.30809,-62,-12,21
1555571867.33934,-56,-15,25
1555571867.37059,-51,-17,24
1555571867.40184,-50,-18,21
1555571867.4331,-53,-19,19
1555571867.46435,-62,-17,24
1555571867.4956,-62,-17,25
1555571867.52685,-54,-21,22
1555571867.5581,-51,-20,23
1555571867.58935,-56,-17,23
1555571867.6206,-51,-21,20
1555571867.65186,-54,-20,19
1555571867.68311,-57,-20,22
1555571867.71436,-56,-21,26
1555571867.74561,-67,-18,32
1555571867.77686,-60,-19,32
1555571867.80811,-60,-21,23
1555571867.83936,-60,-22,20
1555571867.87062,-56,-22,22
1555571867.90187,-49,-23,25
1555571867.93312,-45,-25,26
1555571867.96437,-47,-23,25
1555571867.99562,-44,-25,28
1555571868.02687,-43,-26,28
1555571868.05812,-53,-22,33
1555571868.08938,-50,-25,31
1555571868.12063,-53,-25,25
1555571868.15188,-59,-19,28
1555571868.18313,-60,-21,29
1555571868.21438,-58,-26,27
1555571868.24563,-54,-26,28
1555571868.27688,-50,-21,27
1555571868.30814,-48,-23,26
1555571868.33939,-49,-24,29
1555571868.37064,-51,-23,35
1555571868.40189,-49,-24,36
1555571868.43314,-48,-24,35
1555571868.46439,-49,-21,38
1555571868.49564,-48,-22,32
1555571868.5269,-45,-23,31
1555571868.55815,-48,-23,37
1555571868.5894,-51,-25,36
1555571868.62065,-48,-23,34
1555571868.6519,-53,-22,33
1555571868.68315,-53,-23,29
1555571868.7144,-46,-24,33
1555571868.74566,-49,-22,35
1555571868.77691,-51,-22,35
1555571868.80816,-49,-23,33
1555571868.83941,-52,-23,32
1555571868.87066,-53,-24,29
1555571868.90191,-51,-24,31
1555571868.93317,-52,-22,31
1555571868.96442,-48,-23,33
1555571868.99567,-47,-23,33
1555571869.02692,-52,-23,31
1555571869.05817,-53,-23,30
1555571869.08942,-51,-24,32
1555571869.12067,-51,-24,32
1555571869.15193,-50,-23,31
1555571869.18318,-50,-23,31
1555571869.21443,-51,-23,33
1555571869.24568,-50,-23,33
1555571869.27693,-50,-23,32
1555571869.30818,-52,-23,33
1555571869.33943,-50,-24,34
1555571869.37069,-49,-24,32
1555571869.40194,-49,-24,30
1555571869.43319,-50,-24,31
1555571869.46444,-50,-25,32
1555571869.49569,-48,-25,33
1555571869.52694,-49,-24,32
1555571869.55819,-50,-24,32
1555571869.58945,-49,-25,32
1555571869.6207,-51,-26,32
1555571869.65195,-51,-25,32
1555571869.6832,-51,-24,32
1555571869.71445,-50,-23,32
1555571869.7457,-48,-23,34
1555571869.77695,-50,-24,34
1555571869.80821,-49,-23,34
1555571869.83946,-49,-24,32
1555571869.87071,-50,-25,31
1555571869.90196,-49,-25,33
1555571869.93321,-49,-26,33
1555571869.96446,-51,-25,32
1555571869.99571,-51,-24,32
1555571870.02697,-49,-25,33
1555571870.05822,-48,-26,33
1555571870.08947,-46,-25,36
1555571870.12072,-48,-25,32
1555571870.15197,-48,-23,34
1555571870.18322,-47,-23,43
1555571870.21447,-44,-26,41
1555571870.24573,-42,-29,33
1555571870.27698,-51,-25,31
1555571870.30823,-51,-21,28
1555571870.33948,-51,-22,28
1555571870.37073,-60,-27,28
1555571870.40198,-61,-28,26
1555571870.43323,-59,-27,32
1555571870.46449,-55,-27,37
1555571870.49574,-45,-27,42
1555571870.52699,-44,-29,41
1555571870.55824,-48,-31,37
1555571870.58949,-44,-30,37
1555571870.62074,-42,-30,36
1555571870.65199,-40,-35,34
1555571870.68325,-40,-37,33
1555571870.7145,-38,-36,31
1555571870.74575,-39,-38,31
1555571870.777,-31,-41,33
1555571870.80825,-30,-42,32
1555571870.8395,-35,-45,29
1555571870.87075,-34,-45,27
1555571870.90201,-30,-46,24
1555571870.93326,-29,-47,25
1555571870.96451,-25,-47,27
1555571870.99576,-24,-50,26
1555571871.02701,-24,-51,27
1555571871.05826,-17,-50,27
1555571871.08951,-17,-50,27
1555571871.12077,-11,-51,29
1555571871.15202,-7,-51,34
1555571871.18327,-4,-52,35
1555571871.21452,-10,-53,30
1555571871.24577,-14,-52,24
1555571871.27702,-14,-52,22
1555571871.30827,-21,-57,19
1555571871.33953,-20,-59,19
1555571871.37078,-10,-60,16
1555571871.40203,-11,-61,15
1555571871.43328,-20,-61,12
1555571871.46453,-14,-57,12
1555571871.49578,-16,-60,14
1555571871.52704,-19,-59,16
1555571871.55829,-15,-57,16
1555571871.58954,-9,-59,18
1555571871.62079,-11,-60,20
1555571871.65204,-8,-56,20
1555571871.68329,-3,-57,21
1555571871.71454,-6,-57,24
1555571871.7458,-7,-55,25
1555571871.77705,2,-54,27
1555571871.8083,1,-52,29
1555571871.83955,1,-52,31
1555571871.8708,6,-53,34
1555571871.90205,6,-52,35
1555571871.9333,4,-48,36
1555571871.96456,7,-49,37
1555571871.99581,11,-47,39
1555571872.02706,7,-47,38
1555571872.05831,15,-51,40
1555571872.08956,18,-49,41
1555571872.12081,12,-46,38
1555571872.15206,9,-45,37
1555571872.18332,10,-40,39
1555571872.21457,9,-44,38
1555571872.24582,13,-45,40
1555571872.27707,14,-39,41
1555571872.30832,15,-39,43
1555571872.33957,16,-34,45
1555571872.37082,16,-32,45
1555571872.40208,14,-40,43
1555571872.43333,16,-42,44
1555571872.46458,15,-47,42
1555571872.49583,13,-51,40
1555571872.52708,9,-45,39
1555571872.55833,6,-44,38
1555571872.58958,9,-39,38
1555571872.62084,10,-38,38
1555571872.65209,14,-43,40
1555571872.68334,18,-46,39
1555571872.71459,18,-44,38
1555571872.74584,21,-42,37
1555571872.77709,22,-41,36
1555571872.80834,23,-43,34
1555571872.8396,26,-45,34
1555571872.87085,32,-44,33
1555571872.9021,32,-45,32
1555571872.93335,32,-43,32
1555571872.9646,32,-40,33
1555571872.99585,34,-40,30
1555571873.0271,34,-41,29
1555571873.05836,34,-39,29
1555571873.08961,38,-42,28
1555571873.12086,41,-42,27
1555571873.15211,41,-41,25
1555571873.18336,40,-43,23
1555571873.21461,39,-42,22
1555571873.24586,38,-40,22
1555571873.27712,39,-43,19
1555571873.30837,40,-42,19
1555571873.33962,44,-41,17
1555571873.37087,44,-42,16
1555571873.40212,44,-41,15
1555571873.43337,44,-41,14
1555571873.46462,44,-41,12
1555571873.49588,45,-42,15
1555571873.52713,46,-43,15
1555571873.55838,41,-44,15
1555571873.58963,38,-42,16
1555571873.62088,39,-39,19
1555571873.65213,38,-39,20
1555571873.68338,41,-39,24
1555571873.71464,43,-39,26
1555571873.74589,44,-38,28
1555571873.77714,42,-37,29
1555571873.80839,40,-36,31
1555571873.83964,39,-37,30
1555571873.87089,37,-38,27
1555571873.90215,37,-39,26
1555571873.9334,39,-41,26
1555571873.96465,38,-41,23
1555571873.9959,38,-40,23
1555571874.02715,38,-40,23
1555571874.0584,38,-39,22
